350,27.9228
351,27.78126
352,27.61602
353,27.43542
354,27.29064
355,27.16358
356,27.03426
357,26.9722
358,26.99316
359,27.1369
360,27.2138
361,27.20658
362,27.21154
363,27.19758
364,27.15416
365,27.03364
366,26.88454
367,26.75082
368,26.63302
369,26.5409
370,26.49514
371,26.46364
372,26.45218
373,26.50348
374,26.59046
375,26.7013
376,26.74892
377,26.80104
378,26.90624
379,26.97124
380,27.01816
381,27.07898
382,27.1081
383,27.09806
384,27.03686
385,26.97402
386,26.9211
387,26.89904
388,26.87354
389,26.83282
390,26.81018
391,26.84502
392,26.96798
393,27.11066
394,27.25322
395,27.36822
396,27.46954
397,27.55218
398,27.60768
399,27.63522
400,27.62218
401,27.50516
402,27.44128
403,27.44884
404,27.42648
405,27.41322
406,27.42008
407,27.43834
408,27.4581
409,27.4704
410,27.50672
411,27.55804
412,27.61464
413,27.64732
414,27.63224
415,27.51134
416,27.4008
417,27.33778
418,27.37016
419,27.4709
420,27.6386
421,27.87654
422,28.13286
423,28.3773
424,28.50008
425,28.58988
426,28.67886
427,28.70322
428,28.6862
429,28.64482
430,28.60948
431,28.58016
432,28.55782
433,28.55828
434,28.56446
435,28.55034
436,28.58892
437,28.63518
438,28.62568
439,28.637
440,28.67202
441,28.7229
442,28.8104
443,28.9147
444,28.9879
445,29.0537
446,29.111
447,29.15028
448,29.14466
449,29.1009
450,29.069
451,29.06386
452,29.08246
453,29.08102
454,29.08078
455,29.08572
456,29.06552
457,29.03274
458,28.99702
459,29.0059
460,29.0159
461,29.00948
462,28.9873
463,28.985
464,29.01614
465,29.05736
466,29.08526
467,29.08044
468,29.0943
469,29.1291
470,29.18816
471,29.26006
472,29.23182
473,29.01894
474,28.90088
475,28.85756
476,28.88474
477,28.95108
478,29.01552
479,29.04408
480,29.0519
481,29.0582
482,29.07774
483,29.053
484,29.0218
485,29.01218
486,29.05352
487,29.10218
488,29.12586
489,29.16506
490,29.19868
491,29.21222
492,29.25024
493,29.28896
494,29.31236
495,29.37952
496,29.43596
497,29.4428
498,29.49594
499,29.5514
500,29.57992
501,29.6243
502,29.66344
503,29.68986
504,29.7116
505,29.72514
506,29.73004
507,29.7318
508,29.73786
509,29.75176
510,29.7735
511,29.7804
512,29.77196
513,29.7743
514,29.78314
515,29.80058
516,29.83948
517,29.86748
518,29.88342
519,29.91328
520,29.96822
521,30.02948
522,30.05108
523,30.06846
524,30.09716
525,30.16908
526,30.2163
527,30.24236
528,30.25356
529,30.284
530,30.32326
531,30.35704
532,30.38596
533,30.42686
534,30.49178
535,30.52112
536,30.52378
537,30.50334
538,30.4287
539,30.39642
540,30.43812
541,30.45752
542,30.4895
543,30.53202
544,30.55182
545,30.57144
546,30.58822
547,30.58562
548,30.59624
549,30.62098
550,30.65526
551,30.65904
552,30.64798
553,30.64032
554,30.64594
555,30.6574
556,30.66968
557,30.6865
558,30.70168
559,30.71706
560,30.76326
561,30.79412
562,30.80708
563,30.8304
564,30.85294
565,30.8714
566,30.88156
567,30.90182
568,30.9208
569,30.92728
570,30.93912
571,30.94364
572,30.93752
573,30.95264
574,30.96086
575,30.95558
576,30.94186
577,30.94036
578,30.94654
579,30.9427
580,30.94194
581,30.92914
582,30.89066
583,30.87928
584,30.86398
585,30.83376
586,30.82886
587,30.8243
588,30.81542
589,30.80402
590,30.79598
591,30.78814
592,30.77376
593,30.75968
594,30.75886
595,30.78046
596,30.78878
597,30.7882
598,30.77974
599,30.76454
600,30.74308
601,30.71852
602,30.69602
603,30.6864
604,30.69214
605,30.71412
606,30.71498
607,30.71062
608,30.70184
609,30.6754
610,30.66282
611,30.65716
612,30.64752
613,30.65366
614,30.6474
615,30.61816
616,30.60198
617,30.59244
618,30.58654
619,30.57968
620,30.56886
621,30.55576
622,30.54236
623,30.5292
624,30.51988
625,30.51678
626,30.52592
627,30.50554
628,30.47578
629,30.45922
630,30.44694
631,30.44286
632,30.43654
633,30.39252
634,30.36098
635,30.348
636,30.35352
637,30.34002
638,30.32262
639,30.31068
640,30.30686
641,30.29884
642,30.28644
643,30.2733
644,30.25202
645,30.23136
646,30.2132
647,30.18966
648,30.17882
649,30.17288
650,30.16338
651,30.16072
652,30.15762
653,30.15444
654,30.15936
655,30.16264
656,30.16348
657,30.16168
658,30.15736
659,30.1512
660,30.14698
661,30.15012
662,30.15788
663,30.15488
664,30.13586
665,30.12522
666,30.1059
667,30.08798
668,30.08114
669,30.05784
670,30.03766
671,30.02564
672,30.0178
673,30.01398
674,30.01044
675,30.0045
676,29.99356
677,29.97446
678,29.95562
679,29.94516
680,29.93992
681,29.93018
682,29.90844
683,29.86612
684,29.85008
685,29.84034
686,29.82742
687,29.8138
688,29.80122
689,29.79192
690,29.78884
691,29.76338
692,29.76078
693,29.7632
694,29.74484
695,29.73638
696,29.7387
697,29.74334
698,29.73634
699,29.7264
700,29.7269
701,29.73406
702,29.73656
703,29.73044
704,29.72046
705,29.70892
