wavelength,reflectance
350,7.50993
351,7.34177
352,7.1988
353,7.1008
354,7.0608
355,7.0744
356,7.14727
357,7.1897
358,7.2095
359,7.24453
360,7.258
361,7.24697
362,7.23103
363,7.18103
364,7.0885
365,6.98383
366,6.86333
367,6.72107
368,6.62143
369,6.5641
370,6.55483
371,6.5615
372,6.5766
373,6.58597
374,6.6288
375,6.71383
376,6.7768
377,6.80357
378,6.78013
379,6.7538
380,6.72213
381,6.68387
382,6.63243
383,6.5824
384,6.5715
385,6.5495
386,6.5142
387,6.49907
388,6.49677
389,6.5052
390,6.5249
391,6.55337
392,6.5877
393,6.64417
394,6.70863
395,6.76173
396,6.82097
397,6.8725
398,6.88193
399,6.8849
400,6.88443
401,6.87303
402,6.83673
403,6.78
404,6.74153
405,6.72103
406,6.71867
407,6.71173
408,6.7119
409,6.72597
410,6.76703
411,6.8164
412,6.8487
413,6.87513
414,6.89693
415,6.91297
416,6.94347
417,6.98333
418,7.01623
419,7.0486
420,7.07763
421,7.09007
422,7.09033
423,7.08017
424,7.06763
425,7.07547
426,7.1121
427,7.15573
428,7.19427
429,7.2167
430,7.23147
431,7.24637
432,7.2673
433,7.30503
434,7.34743
435,7.3775
436,7.4124
437,7.45613
438,7.51383
439,7.575
440,7.63107
441,7.66553
442,7.67987
443,7.68373
444,7.69793
445,7.7154
446,7.73697
447,7.76917
448,7.79883
449,7.82027
450,7.8253
451,7.81093
452,7.78343
453,7.782
454,7.77303
455,7.7476
456,7.7493
457,7.7468
458,7.7309
459,7.7337
460,7.74097
461,7.7469
462,7.7447
463,7.74447
464,7.74877
465,7.7305
466,7.7237
467,7.75293
468,7.75577
469,7.7425
470,7.7189
471,7.70307
472,7.71473
473,7.76923
474,7.79847
475,7.82447
476,7.86073
477,7.8544
478,7.8299
479,7.80483
480,7.81323
481,7.82727
482,7.82713
483,7.82997
484,7.85063
485,7.90037
486,7.91787
487,7.9201
488,7.91827
489,7.9563
490,7.99667
491,8.0128
492,8.05163
493,8.0924
494,8.12087
495,8.1554
496,8.19273
497,8.23097
498,8.2739
499,8.31553
500,8.3511
501,8.3815
502,8.4177
503,8.46177
504,8.48547
505,8.5117
506,8.54833
507,8.58103
508,8.61543
509,8.65293
510,8.68787
511,8.7243
512,8.76137
513,8.7896
514,8.823
515,8.863
516,8.9023
517,8.9363
518,8.96563
519,8.99763
520,9.03837
521,9.08527
522,9.1318
523,9.17267
524,9.2125
525,9.26377
526,9.31167
527,9.35197
528,9.37853
529,9.42187
530,9.47253
531,9.5179
532,9.5557
533,9.5838
534,9.60093
535,9.63917
536,9.6801
537,9.71677
538,9.78377
539,9.85307
540,9.9096
541,9.93667
542,9.9601
543,9.98427
544,9.99897
545,10.0268
546,10.06293
547,10.0898
548,10.11113
549,10.13023
550,10.1522
551,10.18727
552,10.2174
553,10.2255
554,10.25103
555,10.28123
556,10.30753
557,10.33023
558,10.35447
559,10.38263
560,10.41573
561,10.44397
562,10.46463
563,10.47727
564,10.49307
565,10.51217
566,10.53237
567,10.54923
568,10.5645
569,10.58027
570,10.59713
571,10.61127
572,10.62213
573,10.6437
574,10.66247
575,10.6733
576,10.66937
577,10.67683
578,10.69453
579,10.71203
580,10.7238
581,10.72773
582,10.7233
583,10.73197
584,10.74483
585,10.75537
586,10.7569
587,10.7592
588,10.76247
589,10.75937
590,10.76217
591,10.76533
592,10.75693
593,10.7545
594,10.75863
595,10.76977
596,10.77307
597,10.77427
598,10.7777
599,10.7923
600,10.7978
601,10.79587
602,10.79373
603,10.79543
604,10.79957
605,10.80503
606,10.80813
607,10.80527
608,10.79897
609,10.80027
610,10.80383
611,10.80763
612,10.8095
613,10.81287
614,10.8144
615,10.81323
616,10.8161
617,10.81813
618,10.8187
619,10.8173
620,10.82267
621,10.82827
622,10.8274
623,10.82493
624,10.82107
625,10.8175
626,10.81873
627,10.8181
628,10.81403
629,10.80627
630,10.80297
631,10.79457
632,10.7837
633,10.78733
634,10.79163
635,10.7953
636,10.79853
637,10.80197
638,10.80307
639,10.802
640,10.80843
641,10.8127
642,10.81313
643,10.80937
644,10.8079
645,10.8046
646,10.80087
647,10.80633
648,10.81107
649,10.8095
650,10.79857
651,10.80673
652,10.81327
653,10.8132
654,10.81153
655,10.80817
656,10.81183
657,10.82953
658,10.83377
659,10.8373
660,10.84083
661,10.84053
662,10.8485
663,10.85397
664,10.85407
665,10.871
666,10.87177
667,10.86797
668,10.87337
669,10.8698
670,10.86947
671,10.8753
672,10.8851
673,10.8931
674,10.89603
675,10.8928
676,10.8868
677,10.8905
678,10.8968
679,10.89763
680,10.897
681,10.88967
682,10.88303
683,10.8908
684,10.89367
685,10.89887
686,10.90813
687,10.91487
688,10.91853
689,10.92197
690,10.9332
691,10.92853
692,10.93497
693,10.94433
694,10.94293
695,10.94523
696,10.95423
697,10.96763
698,10.9758
699,10.9795
700,10.9808
701,10.9839
702,10.99407
703,10.99233
704,10.99637
705,11.0056
706,11.00577
707,11.0045
708,11.01407
709,11.02983
710,11.02333
711,11.0258
712,11.03603
713,11.04787
714,11.04737
715,11.04817
716,11.04817
717,11.04787
718,11.0519
719,11.05863
720,11.06403
721,11.069
722,11.08207
723,11.0901
724,11.0935
725,11.09693
726,11.1132
727,11.1152
728,11.12017
729,11.13123
730,11.13713
731,11.14357
732,11.14927
733,11.15517
734,11.16333
735,11.1449
736,11.14697
737,11.15927
738,11.1548
739,11.1521
740,11.15063
741,11.14963
742,11.1501
743,11.16857
744,11.17257
745,11.17727
746,11.18923
747,11.1753
748,11.18873
749,11.2008
750,11.20097
751,11.19897
752,11.20133
753,11.20183
754,11.20057
755,11.20123
756,11.2141
757,11.2211
758,11.2211
759,11.21923
760,11.23093
761,11.23603
762,11.2409
763,11.24397
764,11.24157
765,11.24373
766,11.25217
767,11.2615
768,11.26497
769,11.2541
770,11.2602
771,11.25717
772,11.25473
773,11.269
774,11.26113
775,11.26247
776,11.26403
777,11.26343
778,11.26667
779,11.27
780,11.28113
781,11.28507
782,11.2754
783,11.2745
784,11.27033
785,11.2658
786,11.26363
787,11.26433
788,11.25703
789,11.263
790,11.256
791,11.25257
792,11.27747
793,11.2853
794,11.28887
795,11.30193
796,11.31697
797,11.319
798,11.31173
799,11.3063
800,11.3014
801,11.29813
802,11.3003
803,11.3132
804,11.3179
805,11.31803
806,11.3081
807,11.28913
808,11.2864
809,11.29233
810,11.2914
811,11.28353
812,11.27847
813,11.2915
814,11.27323
815,11.28067
816,11.28597
817,11.2777
818,11.27543
819,11.28077
820,11.2824
821,11.27583
822,11.27113
823,11.2715
824,11.2572
825,11.25573
826,11.25617
827,11.25523
828,11.25147
829,11.24637
830,11.2451
831,11.24947
832,11.2431
833,11.23027
834,11.22613
835,11.2391
836,11.23713
837,11.24487
838,11.256
839,11.25197
840,11.24467
841,11.25047
842,11.25963
843,11.25323
844,11.23463
845,11.22707
846,11.2269
847,11.22107
848,11.21007
849,11.19993
850,11.1839
851,11.18903
852,11.19857
853,11.20297
854,11.21067
855,11.2182
856,11.1895
857,11.20317
858,11.21707
859,11.21207
860,11.1903
861,11.17137
862,11.1894
863,11.18347
864,11.19113
865,11.18383
866,11.172
867,11.1656
868,11.16117
869,11.15973
870,11.15787
871,11.1415
872,11.135
873,11.13863
874,11.14963
