Unnamed: 0,Unnamed: 1
350,46.11447
351,45.7809
352,45.51447
353,45.31037
354,45.17637
355,45.13393
356,45.22083
357,45.2558
358,45.3059
359,45.57957
360,45.75393
361,45.80873
362,45.95137
363,46.01843
364,45.95663
365,45.8733
366,45.77697
367,45.6873
368,45.56383
369,45.4236
370,45.28577
371,45.1953
372,45.16113
373,45.17013
374,45.2161
375,45.2992
376,45.4834
377,45.64427
378,45.6866
379,45.77443
380,45.84807
381,45.82777
382,45.8157
383,45.81507
384,45.81607
385,45.83787
386,45.87283
387,45.8354
388,45.87197
389,46.03317
390,46.17567
391,46.33193
392,46.5174
393,46.748
394,46.99487
395,47.22513
396,47.3881
397,47.47893
398,47.50187
399,47.48283
400,47.42673
401,47.33313
402,47.23607
403,47.16087
404,47.2065
405,47.30123
406,47.40967
407,47.44997
408,47.4878
409,47.5693
410,47.67257
411,47.78227
412,47.87603
413,47.98567
414,48.09037
415,48.15097
416,48.2002
417,48.2585
418,48.3665
419,48.4751
420,48.5803
421,48.70203
422,48.81463
423,48.9067
424,48.95153
425,48.99767
426,49.06527
427,49.1374
428,49.23423
429,49.3694
430,49.4725
431,49.5627
432,49.65307
433,49.6927
434,49.71483
435,49.76363
436,49.82233
437,49.90123
438,50.01567
439,50.11447
440,50.23067
441,50.46137
442,50.6295
443,50.73793
444,50.8367
445,50.90733
446,50.9631
447,51.08047
448,51.16273
449,51.1998
450,51.24697
451,51.25927
452,51.23597
453,51.2049
454,51.2314
455,51.33207
456,51.36913
457,51.3337
458,51.23667
459,51.28067
460,51.34383
461,51.38327
462,51.44477
463,51.481
464,51.4787
465,51.52553
466,51.58627
467,51.63733
468,51.66773
469,51.71887
470,51.8201
471,51.8097
472,51.79973
473,51.86943
474,51.90107
475,51.89713
476,51.8563
477,51.84213
478,51.85053
479,51.88127
480,51.93557
481,51.97087
482,51.95437
483,51.93253
484,51.94587
485,52.02633
486,52.0642
487,52.08483
488,52.10373
489,52.13597
490,52.17897
491,52.23113
492,52.2458
493,52.29783
494,52.4404
495,52.46137
496,52.4634
497,52.5178
498,52.58437
499,52.649
500,52.70193
501,52.80877
502,52.8792
503,52.88137
504,52.88037
505,52.90403
506,52.963
507,53.00187
508,53.0518
509,53.11857
510,53.14443
511,53.17143
512,53.20773
513,53.22937
514,53.27547
515,53.34303
516,53.38183
517,53.4132
518,53.44447
519,53.48927
520,53.5423
521,53.59973
522,53.65757
523,53.69367
524,53.7326
525,53.84207
526,53.92327
527,53.96417
528,53.94983
529,53.97223
530,54.0296
531,54.12037
532,54.17773
533,54.2049
534,54.20353
535,54.25803
536,54.29997
537,54.30313
538,54.3843
539,54.44383
540,54.4467
541,54.43963
542,54.47113
543,54.52803
544,54.48713
545,54.4994
546,54.5556
547,54.5857
548,54.6248
549,54.65883
550,54.6584
551,54.66803
552,54.68863
553,54.71837
554,54.7199
555,54.7201
556,54.73923
557,54.78237
558,54.812
559,54.8219
560,54.88813
561,54.925
562,54.9284
563,54.95187
564,54.97007
565,54.97577
566,54.9602
567,54.96677
568,54.9883
569,55.01453
570,55.0171
571,55.0337
572,55.0776
573,55.07753
574,55.08637
575,55.10713
576,55.08183
577,55.07757
578,55.09073
579,55.09207
580,55.08553
581,55.0742
582,55.06173
583,55.05687
584,55.06047
585,55.06943
586,55.06143
587,55.06367
588,55.07417
589,55.06607
590,55.0674
591,55.0624
592,55.01873
593,55.00297
594,55.00067
595,55.0022
596,55.00393
597,54.99887
598,54.98737
599,54.97707
600,54.97
601,54.96657
602,54.96657
603,54.96963
604,54.9711
605,54.96797
606,54.9752
607,54.97687
608,54.97213
609,54.97523
610,54.95757
611,54.9443
612,54.97163
613,54.95057
614,54.94207
615,54.97153
616,54.97993
617,54.95777
618,54.9268
619,54.94097
620,54.95417
621,54.95487
622,54.93673
623,54.932
624,54.93373
625,54.93583
626,54.92393
627,54.9221
628,54.92627
629,54.93063
630,54.936
631,54.90913
632,54.86467
633,54.87783
634,54.8998
635,54.91573
636,54.90913
637,54.90337
638,54.90037
639,54.90563
640,54.94657
641,54.9712
642,54.96647
643,54.9259
644,54.93823
645,54.9617
646,54.97373
647,54.96943
648,54.96043
649,54.9574
650,54.9692
651,54.98713
652,54.99367
653,54.988
654,54.98663
655,54.9836
656,55.00913
657,55.08407
658,55.06397
659,55.04923
660,55.04083
661,54.99813
662,55.03213
663,55.0686
664,55.07037
665,55.0827
666,55.08193
667,55.0776
668,55.07883
669,55.04823
670,55.03957
671,55.05587
672,55.05137
673,55.07163
674,55.08097
675,55.06273
676,55.04283
677,55.04913
