wavelength,reflectance
350,14.27925
351,13.90915
352,13.55473
353,13.22868
354,12.99625
355,12.8444
356,12.7682
357,12.75583
358,12.79755
359,12.87748
360,12.9407
361,12.97003
362,12.93885
363,12.81225
364,12.58485
365,12.37388
366,12.15113
367,11.8948
368,11.64155
369,11.42398
370,11.3044
371,11.20998
372,11.1429
373,11.15308
374,11.2171
375,11.32388
376,11.38835
377,11.40233
378,11.35528
379,11.31525
380,11.24718
381,11.10683
382,10.9353
383,10.75755
384,10.62695
385,10.4978
386,10.3673
387,10.2523
388,10.1711
389,10.13105
390,10.12318
391,10.15688
392,10.23623
393,10.3611
394,10.51378
395,10.67165
396,10.81315
397,10.91728
398,10.9488
399,10.91245
400,10.80955
401,10.65578
402,10.4661
403,10.26205
404,10.1245
405,10.0464
406,10.02315
407,10.00198
408,9.998
409,10.0182
410,10.05728
411,10.10708
412,10.1553
413,10.2198
414,10.2922
415,10.35808
416,10.43198
417,10.5059
418,10.56023
419,10.60415
420,10.63418
421,10.63353
422,10.6165
423,10.5875
424,10.5523
425,10.52828
426,10.52335
427,10.53718
428,10.56738
429,10.61098
430,10.62925
431,10.64373
432,10.66948
433,10.69408
434,10.73365
435,10.8103
436,10.88965
437,10.96833
438,11.04415
439,11.10183
440,11.15013
441,11.21505
442,11.2644
443,11.29995
444,11.33358
445,11.3545
446,11.37098
447,11.42588
448,11.4933
449,11.56418
450,11.63123
451,11.65198
452,11.62605
453,11.59788
454,11.57953
455,11.58065
456,11.61185
457,11.6267
458,11.61333
459,11.65938
460,11.71193
461,11.74953
462,11.7617
463,11.7947
464,11.8642
465,11.9069
466,11.94373
467,11.98743
468,12.015
469,12.03515
470,12.05325
471,12.02695
472,12.02915
473,12.1154
474,12.29385
475,12.45098
476,12.49833
477,12.46435
478,12.40263
479,12.35678
480,12.35028
481,12.36528
482,12.3892
483,12.4155
484,12.45583
485,12.51833
486,12.56603
487,12.6135
488,12.67058
489,12.7323
490,12.79433
491,12.85293
492,12.90173
493,12.96093
494,13.04543
495,13.11255
496,13.1772
497,13.249
498,13.31058
499,13.3721
500,13.44023
501,13.50213
502,13.55818
503,13.60748
504,13.64503
505,13.6851
506,13.73258
507,13.77108
508,13.81195
509,13.85943
510,13.91243
511,13.9595
512,14.00075
513,14.05033
514,14.10628
515,14.16655
516,14.22458
517,14.27045
518,14.31015
519,14.38325
520,14.4448
521,14.49665
522,14.55608
523,14.6307
524,14.7128
525,14.78178
526,14.85855
527,14.93405
528,14.9948
529,15.05458
530,15.12023
531,15.20133
532,15.26995
533,15.32485
534,15.36483
535,15.41353
536,15.48468
537,15.58613
538,15.7244
539,15.86973
540,16.00015
541,16.07293
542,16.13123
543,16.1837
544,16.2229
545,16.27118
546,16.33223
547,16.4083
548,16.47825
549,16.5446
550,16.6163
551,16.69625
552,16.77378
553,16.83925
554,16.9212
555,17.00993
556,17.09845
557,17.1796
558,17.2667
559,17.36453
560,17.46415
561,17.56158
562,17.6566
563,17.75315
564,17.85085
565,17.94323
566,18.01923
567,18.1024
568,18.1915
569,18.28403
570,18.36983
571,18.45148
572,18.53065
573,18.6087
574,18.6825
575,18.7509
576,18.81128
577,18.87258
578,18.9365
579,19.00428
580,19.07128
581,19.1351
582,19.1944
583,19.26505
584,19.3406
585,19.414
586,19.46835
587,19.51565
588,19.55895
589,19.59995
590,19.64293
591,19.68725
592,19.73093
593,19.77665
594,19.82388
595,19.87248
596,19.93143
597,19.98085
