wavelength,reflectance
350,23.64623
351,23.59653
352,23.5787
353,23.62453
354,23.6918
355,23.76443
356,23.81647
357,23.92067
358,24.07957
359,24.2906
360,24.491
361,24.67517
362,24.8874
363,25.0613
364,25.1756
365,25.31867
366,25.45507
367,25.55143
368,25.6809
369,25.81193
370,25.88947
371,25.94303
372,25.9846
373,26.04433
374,26.14173
375,26.28057
376,26.37467
377,26.4504
378,26.52297
379,26.65757
380,26.8214
381,26.97097
382,27.1167
383,27.2571
384,27.38717
385,27.52727
386,27.66963
387,27.7418
388,27.80963
389,27.89957
390,28.00497
391,28.10073
392,28.16767
393,28.18623
394,28.20867
395,28.3036
396,28.43533
397,28.5979
398,28.78303
399,28.95353
400,29.1178
401,29.3654
402,29.52597
403,29.57183
404,29.5388
405,29.497
406,29.47897
407,29.42227
408,29.36287
409,29.32593
410,29.30493
411,29.29813
412,29.30337
413,29.30743
414,29.29957
415,29.2559
416,29.21987
417,29.19997
418,29.20243
419,29.22653
420,29.27053
421,29.32733
422,29.3776
423,29.41017
424,29.39253
425,29.36153
426,29.33267
427,29.3013
428,29.25473
429,29.18323
430,29.10047
431,29.014
432,28.93017
433,28.86523
434,28.80663
435,28.73523
436,28.69487
437,28.68817
438,28.7172
439,28.76917
440,28.8443
441,28.95113
442,29.0195
443,29.0501
444,29.06447
445,29.04873
446,29.0178
447,29.04213
448,29.10043
449,29.1828
450,29.27733
451,29.29967
452,29.23963
453,29.13177
454,29.04687
455,29.0145
456,28.97347
457,28.90187
458,28.8008
459,28.80413
460,28.8164
461,28.80293
462,28.7989
463,28.8033
464,28.8158
465,28.82103
466,28.83647
467,28.8741
468,28.88
469,28.85927
470,28.8125
471,28.66863
472,28.55993
473,28.589
474,28.83267
475,29.0704
476,29.13243
477,29.0601
478,28.928
479,28.7963
480,28.70583
481,28.62467
482,28.53107
483,28.47003
484,28.4429
485,28.45157
486,28.4503
487,28.42893
488,28.3787
489,28.37837
490,28.3736
491,28.3265
492,28.3288
493,28.34877
494,28.3647
495,28.3385
496,28.3294
497,28.38043
498,28.3826
499,28.3727
500,28.37453
501,28.37217
502,28.3531
503,28.3149
504,28.295
505,28.27067
506,28.23347
507,28.18473
508,28.1478
509,28.1293
510,28.08743
511,28.0458
512,28.0098
513,27.97127
514,27.94127
515,27.91977
516,27.8993
