wavelength,reflectance
350,31.7917
351,31.53253
352,31.2979
353,31.08667
354,30.9325
355,30.85333
356,30.88043
357,30.90017
358,30.9363
359,31.06877
360,31.1857
361,31.25897
362,31.22257
363,31.1541
364,31.08683
365,30.9985
366,30.90787
367,30.8388
368,30.69233
369,30.5124
370,30.3646
371,30.2594
372,30.2006
373,30.17353
374,30.19157
375,30.2554
376,30.31037
377,30.3485
378,30.3605
379,30.36353
380,30.36297
381,30.3744
382,30.29447
383,30.1602
384,30.0748
385,30.00527
386,29.9433
387,29.854
388,29.76247
389,29.67993
390,29.63793
391,29.5977
392,29.5283
393,29.57443
394,29.70377
395,29.8734
396,30.06113
397,30.25107
398,30.4201
399,30.5349
400,30.58433
401,30.5801
402,30.41717
403,30.1235
404,29.95963
405,29.86547
406,29.8206
407,29.73647
408,29.67923
409,29.694
410,29.7179
411,29.74717
412,29.77333
413,29.83347
414,29.91137
415,29.9822
416,30.04727
417,30.1013
418,30.1348
419,30.1498
420,30.14943
421,30.15253
422,30.1354
423,30.0941
424,30.06723
425,30.0541
426,30.0554
427,30.06297
428,30.0842
429,30.1226
430,30.08697
431,30.04087
432,30.0295
433,30.0261
434,30.04037
435,30.08377
436,30.1577
437,30.25247
438,30.3554
439,30.4704
440,30.57683
441,30.62943
442,30.6403
443,30.62373
444,30.6064
445,30.59703
446,30.60637
447,30.65903
448,30.7698
449,30.9345
450,31.1434
451,31.24927
452,31.2268
453,31.1004
454,30.997
455,30.97097
456,30.9307
457,30.897
458,30.88233
459,30.9572
460,31.02077
461,31.03897
462,31.10947
463,31.18127
464,31.23743
465,31.3102
466,31.3847
467,31.4501
468,31.48143
469,31.47217
470,31.41553
471,31.26727
472,31.18943
473,31.3106
474,31.77527
475,32.23597
476,32.42533
477,32.36307
478,32.16283
479,31.91707
480,31.8279
481,31.79567
482,31.75253
483,31.72467
484,31.74017
485,31.8201
486,31.87327
487,31.9011
488,31.9012
489,31.91367
490,31.95483
491,32.03863
492,32.10987
493,32.18703
494,32.2812
495,32.32863
496,32.37913
497,32.4682
498,32.53457
499,32.59533
500,32.65953
501,32.69673
502,32.72157
503,32.7422
504,32.78737
505,32.81783
506,32.8175
507,32.78833
508,32.7789
509,32.8057
510,32.80517
511,32.8189
512,32.8516
513,32.87353
514,32.90353
515,32.94187
516,32.97633
517,32.99677
518,33.00787
519,33.0431
520,33.0696
521,33.09813
522,33.16633
523,33.22543
524,33.27683
525,33.33607
526,33.38823
527,33.43417
528,33.47537
529,33.51107
530,33.5551
531,33.62787
532,33.6624
533,33.67147
534,33.66363
535,33.68043
536,33.73313
537,33.83463
538,34.05457
539,34.286
540,34.4678
541,34.54027
542,34.5693
543,34.56887
544,34.5237
545,34.5221
546,34.5573
547,34.58277
548,34.62193
549,34.66613
550,34.69517
551,34.7642
552,34.84187
553,34.89583
554,34.9701
555,35.05813
556,35.15557
557,35.2399
558,35.3362
559,35.45427
560,35.58843
561,35.69927
562,35.7921
563,35.9172
564,36.0416
565,36.14953
566,36.2192
567,36.32643
568,36.45193
569,36.57303
570,36.68713
571,36.7811
572,36.85453
573,36.96507
574,37.06243
575,37.1327
576,37.17387
577,37.2462
578,37.3383
579,37.4009
580,37.4885
581,37.58097
582,37.65623
583,37.74027
584,37.83433
585,37.93147
586,37.98823
587,38.03513
588,38.0771
589,38.10617
590,38.16453
591,38.22823
592,38.24713
593,38.2813
594,38.32467
595,38.37477
596,38.4489
597,38.48827
598,38.4955
599,38.53427
600,38.5987
601,38.69253
602,38.82047
603,38.91257
604,38.97667
605,39.01633
606,39.046
607,39.07887
608,39.11917
609,39.16427
610,39.19867
611,39.2381
612,39.30533
613,39.3619
614,39.4148
615,39.46783
616,39.5219
617,39.56787
618,39.60933
619,39.6574
620,39.70773
621,39.74797
622,39.76737
623,39.77943
624,39.8192
625,39.87467
626,39.8731
627,39.87847
628,39.8814
629,39.87073
630,39.8827
631,39.8618
632,39.81913
633,39.838
634,39.87807
635,39.9443
636,40.05037
637,40.106
638,40.13363
639,40.15243
640,40.19783
641,40.22313
642,40.23223
643,40.24467
644,40.261
645,40.28733
646,40.324
647,40.36777
648,40.3981
649,40.42743
650,40.4691
651,40.51447
652,40.543
653,40.56477
654,40.63383
655,40.6713
656,40.7147
657,40.8007
658,40.8349
659,40.87347
660,40.90913
661,40.90663
662,40.97323
663,41.02653
664,41.03397
665,41.09303
666,41.1612
667,41.2142
668,41.2345
669,41.24907
670,41.27003
671,41.30203
672,41.34437
673,41.37713
674,41.39453
675,41.39893
676,41.4241
677,41.42553
678,41.4284
679,41.45877
680,41.4725
681,41.4614
682,41.45877
683,41.5216
684,41.56457
685,41.62747
686,41.71433
687,41.7915
688,41.8386
689,41.87397
690,41.90847
691,41.90657
692,41.8956
693,41.90057
694,41.93773
695,41.95413
696,41.9653
697,41.99283
698,42.05387
699,42.0688
700,42.08717
701,42.11727
702,42.1525
703,42.16623
704,42.2024
705,42.2616
706,42.30957
707,42.33017
708,42.37637
709,42.4395
710,42.42447
711,42.43767
712,42.49733
713,42.57517
714,42.57613
715,42.59797
716,42.62563
717,42.65427
718,42.69517
719,42.73207
720,42.7731
721,42.82113
722,42.872
723,42.9638
724,43.01483
725,43.023
726,43.0862
727,43.14653
728,43.1913
729,43.22153
730,43.2512
731,43.2939
732,43.32327
733,43.3387
734,43.3596
735,43.3434
736,43.3508
737,43.37107
738,43.3728
739,43.37857
740,43.399
741,43.43653
742,43.4912
743,43.57843
744,43.64693
745,43.7127
746,43.77147
747,43.7389
748,43.76977
749,43.7939
750,43.7964
751,43.8213
752,43.84707
753,43.8667
754,43.8732
755,43.87023
756,43.93427
757,43.97147
758,43.97823
759,43.97807
760,44.03027
761,44.05433
762,44.07753
763,44.0868
764,44.06773
765,44.15033
766,44.20233
767,44.23563
768,44.2702
769,44.29403
770,44.3384
771,44.3735
772,44.40307
773,44.4354
774,44.41203
775,44.4609
776,44.4987
777,44.51243
778,44.5654
779,44.61827
780,44.691
781,44.72493
782,44.7032
783,44.73767
784,44.7807
785,44.80597
786,44.8247
787,44.8554
788,44.87043
789,44.84503
790,44.81257
791,44.85523
792,45.02777
793,45.16173
794,45.22867
795,45.27287
796,45.32197
797,45.381
798,45.42947
799,45.39883
800,45.4078
801,45.4592
802,45.50117
803,45.54147
804,45.56513
805,45.60673
806,45.6414
807,45.63827
808,45.6152
809,45.639
810,45.68373
811,45.68507
812,45.6439
813,45.6842
814,45.73327
815,45.76177
816,45.76023
817,45.74073
818,45.73437
819,45.78307
820,45.79953
821,45.82147
822,45.8716
823,45.92837
824,45.92013
825,45.9672
826,45.99177
827,45.9892
828,45.96353
829,45.95017
830,46.0179
831,45.979
832,45.98337
833,46.00727
834,46.03973
835,46.1018
836,46.1094
837,46.182
838,46.20417
839,46.20893
840,46.23237
841,46.2658
842,46.28177
843,46.3064
844,46.3249
845,46.32223
846,46.30367
847,46.28617
848,46.28963
849,46.34013
850,46.2669
851,46.2544
852,46.2918
853,46.33657
854,46.38443
855,46.4563
856,46.46793
857,46.52847
858,46.54413
859,46.5194
860,46.4908
861,46.48683
862,46.51623
863,46.52037
864,46.54583
865,46.56913
866,46.52867
867,46.49167
868,46.52887
869,46.5225
870,46.58907
871,46.53863
872,46.61113
873,46.65363
874,46.6828
875,46.73877
876,46.76357
877,46.75953
878,46.7856
879,46.8363
880,46.83843
881,46.82233
882,46.8661
883,46.873
884,46.79677
885,46.84637
886,46.87883
887,46.86237
888,46.95447
889,47.05913
890,47.12793
891,47.1354
892,47.1093
893,47.14817
894,47.25963
895,47.22407
896,47.19253
897,47.22827
898,47.14343
899,47.17997
900,47.19213
901,47.19967
902,47.2245
903,47.1975
904,47.10117
905,47.07247
906,47.2148
907,47.25777
908,47.2424
909,47.2132
910,47.28943
911,47.31617
912,47.2963
913,47.30027
914,47.27237
915,47.2745
916,47.3185
917,47.2851
918,47.32513
919,47.3391
920,47.46577
921,47.4684
922,47.3705
923,47.4435
924,47.5084
925,47.5064
926,47.5031
927,47.59453
928,47.62543
929,47.66577
930,47.7302
931,47.74377
932,47.78323
933,47.8838
934,47.9758
935,48.02223
936,47.99837
937,48.05407
938,48.07887
939,48.1051
940,48.1349
941,48.20577
942,48.2779
943,48.26327
944,48.2588
945,48.2748
946,48.35067
947,48.3277
948,48.30797
949,48.35423
950,48.22167
951,48.21503
952,48.32267
953,48.34967
954,48.2455
955,48.4366
956,48.39907
957,48.5295
958,48.61247
959,48.4546
960,48.44783
961,48.7398
962,48.54577
963,48.57717
964,48.45203
965,48.527
966,48.75307
967,48.82127
968,48.65203
969,48.51207
970,48.608
971,48.6364
972,48.6368
973,48.77023
974,48.74723
975,48.6169
976,48.6302
977,48.6812
978,48.80337
979,48.67613
980,48.566
981,48.21933
982,48.2157
983,48.05273
984,47.8637
985,47.70203
986,47.54407
987,47.42877
988,47.30597
989,47.25003
990,47.2629
991,47.1738
992,47.161
993,47.21637
994,47.10207
995,47.092
996,47.1595
997,47.2235
998,47.27743
999,47.3245
1000,47.3682
1001,47.41137
1002,47.45113
1003,47.48883
1004,47.52647
1005,47.56637
1006,47.6091
1007,47.65147
1008,47.68993
1009,47.72163
1010,47.74747
1011,47.76983
1012,47.79067
1013,47.8116
1014,47.8312
1015,47.8496
1016,47.86703
1017,47.8833
1018,47.8977
1019,47.91187
1020,47.92777
1021,47.94737
1022,47.97017
1023,47.9928
1024,48.01207
1025,48.02557
1026,48.03487
1027,48.04217
1028,48.04973
1029,48.05757
1030,48.06463
1031,48.07233
1032,48.08227
1033,48.0955
1034,48.1111
1035,48.12717
1036,48.14207
1037,48.1544
1038,48.1653
1039,48.1773
1040,48.19283
1041,48.2135
1042,48.23723
1043,48.26127
1044,48.28267
1045,48.30247
1046,48.3212
1047,48.338
1048,48.35187
1049,48.36147
1050,48.36843
1051,48.3752
1052,48.38397
1053,48.39263
1054,48.40217
1055,48.41503
1056,48.43397
1057,48.46003
1058,48.4898
1059,48.51957
1060,48.54633
1061,48.57297
1062,48.59837
1063,48.62043
1064,48.63683
1065,48.64703
1066,48.65497
1067,48.6646
1068,48.6792
1069,48.6969
1070,48.71637
1071,48.7365
1072,48.7569
1073,48.7784
1074,48.8002
1075,48.8215
1076,48.8408
1077,48.8581
1078,48.8766
1079,48.89927
1080,48.93043
1081,48.9683
1082,49.00507
1083,49.033
1084,49.0498
1085,49.05957
1086,49.06397
1087,49.06457
1088,49.05703
1089,49.04357
1090,49.0321
1091,49.0304
1092,49.03867
1093,49.05313
1094,49.0717
1095,49.09253
1096,49.11883
1097,49.1483
1098,49.1765
1099,49.19953
1100,49.21903
1101,49.236
1102,49.2505
1103,49.26227
1104,49.2703
1105,49.2764
1106,49.28273
1107,49.29103
1108,49.30033
1109,49.31
1110,49.3195
1111,49.3283
1112,49.3362
1113,49.34457
1114,49.35463
1115,49.36757
1116,49.38283
1117,49.39893
1118,49.4142
1119,49.4279
1120,49.44093
1121,49.45373
1122,49.46677
1123,49.4787
1124,49.48987
1125,49.50313
1126,49.52127
1127,49.54783
1128,49.57947
1129,49.60967
1130,49.632
1131,49.64573
1132,49.65447
1133,49.6611
1134,49.66823
1135,49.67283
1136,49.67657
1137,49.68307
1138,49.69593
1139,49.7155
1140,49.73867
1141,49.76197
1142,49.78307
1143,49.80483
1144,49.82553
1145,49.8425
1146,49.85287
1147,49.85613
1148,49.857
1149,49.86037
1150,49.8691
1151,49.88057
1152,49.8937
1153,49.90757
1154,49.92213
1155,49.93797
1156,49.95427
1157,49.97027
1158,49.98453
1159,49.99797
1160,50.01323
1161,50.03317
1162,50.0612
1163,50.09393
1164,50.12487
1165,50.1478
1166,50.16323
1167,50.1742
1168,50.18273
1169,50.19043
1170,50.19493
1171,50.1979
1172,50.20237
1173,50.2103
1174,50.21963
1175,50.23127
1176,50.24703
1177,50.26937
1178,50.2998
1179,50.3324
1180,50.3608
1181,50.38127
1182,50.39727
1183,50.41027
1184,50.4216
1185,50.43017
1186,50.43533
1187,50.4411
1188,50.4515
1189,50.4691
1190,50.4907
1191,50.5117
1192,50.52753
1193,50.5381
1194,50.54567
1195,50.55147
1196,50.55653
1197,50.55833
1198,50.559
1199,50.5625
1200,50.57273
1201,50.58967
1202,50.60953
1203,50.62833
1204,50.6426
1205,50.65323
1206,50.66353
1207,50.67677
1208,50.69527
1209,50.71737
1210,50.74127
1211,50.76497
1212,50.79053
1213,50.8187
1214,50.84287
1215,50.85637
1216,50.8555
1217,50.8453
1218,50.8324
1219,50.8231
1220,50.81327
1221,50.8036
1222,50.80023
1223,50.80903
1224,50.83153
1225,50.86137
1226,50.89143
1227,50.9165
1228,50.94183
1229,50.96493
1230,50.98173
1231,50.9879
1232,50.98427
1233,50.97677
1234,50.9715
1235,50.96933
1236,50.9671
1237,50.96803
1238,50.97557
1239,50.9925
1240,51.01637
1241,51.04253
1242,51.06653
1243,51.0913
1244,51.11633
1245,51.13733
1246,51.14997
1247,51.15137
1248,51.1472
1249,51.1445
1250,51.14933
1251,51.1586
1252,51.171
1253,51.18583
1254,51.2043
1255,51.22817
1256,51.252
1257,51.2698
1258,51.27813
1259,51.2802
1260,51.27943
1261,51.27907
1262,51.27723
1263,51.2735
1264,51.27297
1265,51.2808
1266,51.2988
1267,51.323
1268,51.3493
1269,51.37413
1270,51.40037
1271,51.42697
1272,51.4512
1273,51.47097
1274,51.48713
1275,51.50107
1276,51.5141
1277,51.52643
1278,51.53713
1279,51.5475
1280,51.55897
1281,51.57203
1282,51.58593
1283,51.60053
1284,51.61583
1285,51.63273
1286,51.6505
1287,51.66757
1288,51.6822
1289,51.69577
1290,51.70777
1291,51.71647
1292,51.71963
1293,51.71473
1294,51.70787
1295,51.7061
1296,51.71447
1297,51.72947
1298,51.74903
1299,51.7712
1300,51.79803
1301,51.8304
1302,51.86123
1303,51.88343
1304,51.89513
1305,51.90033
1306,51.9021
1307,51.9033
1308,51.9012
1309,51.89723
1310,51.89473
1311,51.89657
1312,51.9006
1313,51.90723
1314,51.91733
1315,51.93277
1316,51.95403
1317,51.97687
1318,51.9967
1319,52.01247
1320,52.02653
1321,52.03723
1322,52.043
1323,52.04023
1324,52.03193
1325,52.02487
1326,52.0254
1327,52.03333
1328,52.04527
1329,52.05863
1330,52.0718
1331,52.08853
1332,52.10477
1333,52.11513
1334,52.11563
1335,52.10833
1336,52.0962
1337,52.08187
1338,52.06323
1339,52.04023
1340,52.01893
1341,52.00547
1342,52.00403
1343,52.0082
1344,52.0087
1345,51.99743
1346,51.97777
1347,51.95137
1348,51.91817
1349,51.87637
1350,51.82313
1351,51.76577
1352,51.71253
1353,51.66737
1354,51.6258
1355,51.58823
1356,51.55517
1357,51.52353
1358,51.49517
1359,51.47583
1360,51.4711
1361,51.48153
1362,51.5033
1363,51.53273
1364,51.56773
1365,51.61317
1366,51.66367
1367,51.7121
1368,51.75743
1369,51.80457
1370,51.84537
1371,51.8714
1372,51.87867
1373,51.87213
1374,51.85657
1375,51.8363
1376,51.80307
1377,51.7627
1378,51.72937
1379,51.71477
1380,51.71303
1381,51.72167
1382,51.73963
1383,51.76933
1384,51.8139
1385,51.86283
1386,51.90483
1387,51.94107
1388,51.9752
1389,51.99943
1390,52.0059
1391,51.98843
1392,51.95607
1393,51.92153
1394,51.89563
1395,51.8713
1396,51.84997
1397,51.8368
