wavelength,reflectance
350,32.80876
351,32.71757
352,32.63603
353,32.58623
354,32.57604
355,32.56353
356,32.49951
357,32.47119
358,32.49473
359,32.6003
360,32.6844
361,32.74021
362,32.84533
363,32.90794
364,32.89971
365,32.95369
366,33.00389
367,32.98951
368,32.97509
369,32.96229
370,32.9583
371,32.9185
372,32.85429
373,32.84591
374,32.87646
375,32.94307
376,33.02913
377,33.07559
378,33.03439
379,33.07096
380,33.12154
381,33.1037
382,33.06083
383,33.0154
384,33.01654
385,33.02161
386,33.0165
387,32.94759
388,32.8792
389,32.8389
390,32.83879
391,32.84399
392,32.82697
393,32.82676
394,32.86463
395,32.96914
396,33.0945
397,33.22447
398,33.33074
399,33.4146
400,33.47921
401,33.55971
402,33.5514
403,33.45359
404,33.37573
405,33.32614
406,33.30947
407,33.24383
408,33.17243
409,33.1239
410,33.11944
411,33.13499
412,33.13673
413,33.15377
414,33.18431
415,33.22744
416,33.27304
417,33.32354
418,33.38694
419,33.45887
420,33.53357
421,33.59133
422,33.63294
423,33.65723
424,33.66987
425,33.67566
426,33.67584
427,33.64153
428,33.59963
429,33.57004
430,33.51949
431,33.4721
432,33.4454
433,33.40934
434,33.37439
435,33.35181
436,33.3675
437,33.41983
438,33.50789
439,33.60039
440,33.69379
441,33.79017
442,33.84834
443,33.87353
444,33.8899
445,33.87744
446,33.84956
447,33.87321
448,33.93847
449,34.03916
450,34.17057
451,34.21877
452,34.17184
453,34.098
454,34.03521
455,34.00431
456,33.98856
457,33.93974
458,33.85156
459,33.88374
460,33.92947
461,33.94976
462,33.97854
463,34.00507
464,34.02809
465,34.09191
466,34.14089
467,34.13399
468,34.14369
469,34.1462
470,34.12471
471,34.00421
472,33.93767
473,34.04267
474,34.34319
475,34.61837
476,34.69613
477,34.62213
478,34.48326
479,34.35019
480,34.29056
481,34.24814
482,34.18334
483,34.14624
484,34.1472
485,34.19479
486,34.20746
487,34.20434
488,34.19769
489,34.23447
490,34.27647
491,34.2964
492,34.32389
493,34.36169
494,34.41236
495,34.4321
496,34.45694
497,34.51237
498,34.54693
499,34.57696
500,34.61184
501,34.62474
502,34.63626
503,34.65159
504,34.63693
505,34.63417
506,34.65554
507,34.6445
508,34.63496
509,34.63651
510,34.6108
511,34.60697
512,34.62673
513,34.61347
514,34.61183
515,34.62667
516,34.64256
517,34.63866
518,34.61994
519,34.63324
520,34.63793
521,34.64097
522,34.67439
523,34.68813
524,34.69919
525,34.76316
526,34.79731
527,34.80776
528,34.80511
529,34.81934
530,34.84493
531,34.87466
532,34.8922
533,34.88931
534,34.85973
535,34.85067
536,34.87394
537,34.93721
538,35.05707
539,35.18409
540,35.28329
541,35.29203
542,35.28697
543,35.27671
544,35.21431
545,35.18996
546,35.19896
547,35.20046
548,35.20986
549,35.21971
550,35.21406
551,35.23921
552,35.26776
553,35.27171
554,35.28284
555,35.30269
556,35.33406
557,35.37499
558,35.4166
559,35.45673
560,35.51063
561,35.55034
562,35.58189
563,35.64747
564,35.69529
565,35.72401
566,35.74161
567,35.7762
568,35.82074
569,35.86643
570,35.90409
571,35.9378
572,35.97043
573,36.00717
574,36.03139
575,36.03929
576,36.03099
577,36.04364
578,36.06953
579,36.0771
580,36.09763
581,36.11707
582,36.12086
583,36.14063
584,36.17139
585,36.20419
586,36.20443
587,36.204
588,36.20816
589,36.21111
590,36.20833
591,36.20163
592,36.19543
593,36.19314
594,36.19431
595,36.19937
596,36.2192
597,36.22319
598,36.21473
599,36.23401
600,36.2585
601,36.28537
602,36.31327
603,36.34237
604,36.36127
605,36.36167
606,36.3676
607,36.36827
608,36.36363
609,36.36266
610,36.35654
611,36.35977
612,36.39337
613,36.39894
614,36.4121
615,36.44656
616,36.46316
617,36.45411
618,36.43664
619,36.45296
620,36.46186
621,36.4603
622,36.44914
623,36.44627
624,36.4517
625,36.45154
626,36.4041
627,36.3512
628,36.31056
629,36.29747
630,36.32636
631,36.32049
632,36.27793
633,36.26927
634,36.2836
635,36.31187
636,36.33847
637,36.34641
638,36.35044
639,36.35831
640,36.36424
641,36.36393
642,36.3551
643,36.3353
644,36.3287
645,36.32259
646,36.31593
647,36.32497
648,36.31899
649,36.3135
650,36.32414
651,36.32346
652,36.32324
653,36.32603
654,36.32889
655,36.327
656,36.33853
657,36.37736
658,36.37406
659,36.37949
660,36.38446
661,36.35307
662,36.37751
663,36.396
664,36.3824
665,36.40036
666,36.40681
667,36.41084
668,36.42273
669,36.39213
670,36.37064
671,36.37111
672,36.38059
673,36.3894
674,36.38483
675,36.36229
676,36.33743
677,36.32529
678,36.32211
679,36.32129
680,36.30073
681,36.27867
682,36.2644
683,36.26486
684,36.26954
685,36.27753
686,36.2923
687,36.32901
688,36.34191
689,36.35059
690,36.36399
691,36.31546
692,36.29261
693,36.287
694,36.2782
695,36.25933
696,36.25264
697,36.26367
698,36.28711
699,36.27351
700,36.26299
701,36.2588
702,36.2501
703,36.24794
704,36.26094
705,36.2777
706,36.26719
707,36.25773
708,36.27421
709,36.2996
710,36.25356
711,36.23591
712,36.25746
713,36.29384
714,36.27009
715,36.27946
716,36.28517
717,36.27154
718,36.2427
719,36.25036
720,36.26584
721,36.28107
722,36.31457
723,36.35969
724,36.36816
725,36.34463
726,36.36054
727,36.35999
728,36.35903
729,36.36573
730,36.37844
731,36.38671
732,36.38414
733,36.37321
734,36.36496
735,36.31929
736,36.31787
737,36.33883
738,36.32763
739,36.2957
740,36.28791
741,36.29094
742,36.28181
743,36.31936
744,36.3297
745,36.3443
746,36.3745
747,36.34196
748,36.35876
749,36.35939
750,36.33357
751,36.32931
752,36.34319
753,36.34211
754,36.32584
755,36.31091
756,36.33771
757,36.33587
758,36.31879
759,36.30743
760,36.31184
761,36.31106
762,36.30456
763,36.29363
764,36.28329
765,36.30529
766,36.3286
767,36.33489
768,36.3229
769,36.328
770,36.31819
771,36.3091
772,36.32009
773,36.35717
774,36.32079
775,36.32607
776,36.34117
777,36.34479
778,36.33434
779,36.3507
780,36.37514
781,36.3717
782,36.33996
783,36.36859
784,36.36586
785,36.36781
786,36.36717
787,36.34533
788,36.31936
789,36.32373
790,36.30307
791,36.30547
792,36.38846
793,36.39847
794,36.42857
795,36.44354
796,36.45997
797,36.5018
798,36.49556
799,36.46979
800,36.4667
801,36.4725
802,36.45949
803,36.47184
804,36.49251
805,36.50801
806,36.4996
807,36.46529
808,36.4357
809,36.43254
810,36.45
811,36.45267
812,36.43359
813,36.44414
814,36.4375
815,36.43479
816,36.4277
817,36.40974
818,36.39071
819,36.40936
820,36.38984
821,36.38427
822,36.40541
823,36.41914
824,36.36359
825,36.4007
826,36.39377
827,36.37451
828,36.34149
829,36.30674
830,36.33904
831,36.30447
832,36.2797
833,36.26656
834,36.26624
835,36.28563
836,36.28237
837,36.31876
838,36.29619
839,36.27579
840,36.27483
841,36.27211
842,36.27844
843,36.28441
844,36.25287
845,36.24879
846,36.25967
847,36.23809
848,36.18047
849,36.1919
850,36.16141
851,36.15586
852,36.16707
853,36.17044
854,36.16221
855,36.17681
856,36.16583
857,36.19971
858,36.20451
859,36.18477
860,36.15299
861,36.11871
862,36.13357
863,36.11926
864,36.12003
865,36.11821
866,36.07534
867,36.04194
868,36.06029
869,36.02999
870,36.02259
871,36.00697
872,36.01294
873,36.0027
874,36.00287
875,36.02009
876,36.00593
877,35.9592
878,35.95791
879,35.96674
880,35.94259
881,35.92503
882,35.9565
883,35.94863
884,35.87631
885,35.90537
886,35.86663
887,35.89366
888,35.90123
889,35.97071
890,36.00733
891,36.00376
892,35.97007
893,35.95713
894,36.02444
895,36.02517
896,35.94907
897,35.99204
898,35.90417
899,35.88659
900,35.91784
901,35.92777
902,35.91467
903,35.88153
904,35.8141
905,35.7651
906,35.82754
907,35.85494
908,35.83413
909,35.75403
910,35.7956
911,35.81651
912,35.78071
913,35.74661
914,35.71577
915,35.7163
916,35.72263
917,35.68147
918,35.7018
919,35.70587
920,35.7275
921,35.66577
922,35.57664
923,35.65254
