wavelength,reflectance
350,31.51846
351,31.41843
352,31.32183
353,31.23428
354,31.19588
355,31.16788
356,31.11293
357,31.04598
358,31.00543
359,31.07989
360,31.1731
361,31.26956
362,31.3732
363,31.4494
364,31.48399
365,31.49176
366,31.48203
367,31.4651
368,31.42974
369,31.38975
370,31.37749
371,31.31195
372,31.20405
373,31.15343
374,31.16915
375,31.2549
376,31.32924
377,31.36059
378,31.3183
379,31.3751
380,31.45463
381,31.45598
382,31.44959
383,31.44195
384,31.44384
385,31.4258
386,31.3789
387,31.26779
388,31.17745
389,31.14074
390,31.08835
391,31.03946
392,31.00494
393,30.95499
394,30.94266
395,31.03685
396,31.17264
397,31.33293
398,31.49183
399,31.61118
400,31.70036
401,31.86598
402,31.89491
403,31.76809
404,31.61144
405,31.48215
406,31.40989
407,31.32205
408,31.24695
409,31.20166
410,31.16844
411,31.14943
412,31.14579
413,31.17104
414,31.21433
415,31.25851
416,31.31766
417,31.38279
418,31.43254
419,31.47418
420,31.50978
421,31.54839
422,31.5771
423,31.59116
424,31.58919
425,31.58028
426,31.56965
427,31.57254
428,31.5616
429,31.5158
430,31.42325
431,31.32126
432,31.23781
433,31.17746
434,31.13883
435,31.11789
436,31.13871
437,31.19416
438,31.27641
439,31.35483
440,31.43271
441,31.52883
442,31.58773
443,31.60881
444,31.60544
445,31.57154
446,31.52483
447,31.5388
448,31.60931
449,31.73061
450,31.89876
451,31.96404
452,31.90231
453,31.74716
454,31.62114
455,31.57526
456,31.50449
457,31.43313
458,31.37373
459,31.3824
460,31.40529
461,31.42318
462,31.47071
463,31.52044
464,31.56154
465,31.60183
466,31.6439
467,31.68946
468,31.69779
469,31.67758
470,31.63276
471,31.48631
472,31.36424
473,31.36759
474,31.77123
475,32.20576
476,32.39184
477,32.32113
478,32.12684
479,31.91353
480,31.78443
481,31.68946
482,31.59629
483,31.56631
484,31.57539
485,31.60599
486,31.61371
487,31.60946
488,31.60019
489,31.61759
490,31.63939
491,31.65
492,31.68089
493,31.72045
494,31.76068
495,31.80143
496,31.84269
497,31.88449
498,31.92788
499,31.97688
500,32.0317
501,32.0345
502,32.03209
503,32.04121
504,32.04244
505,32.0328
506,32.01031
507,31.97268
508,31.94638
509,31.93918
510,31.90204
511,31.88815
512,31.90029
513,31.88493
514,31.86971
515,31.86435
516,31.8931
517,31.89294
518,31.86336
519,31.86593
520,31.87644
521,31.88969
522,31.9012
523,31.9159
524,31.93728
525,31.97466
526,31.99909
527,32.01344
528,32.02203
529,32.03956
530,32.06224
531,32.08513
532,32.10643
533,32.1006
534,32.04835
535,32.00843
536,31.99561
537,32.02653
538,32.16963
539,32.35173
540,32.51623
541,32.52444
542,32.50053
543,32.46434
544,32.37518
545,32.31545
546,32.28829
547,32.27353
548,32.2593
549,32.24419
550,32.22831
551,32.22939
552,32.23199
553,32.2208
554,32.22161
555,32.22954
556,32.24258
557,32.27173
558,32.29641
559,32.31384
560,32.36686
561,32.40656
562,32.4315
563,32.47498
564,32.5125
565,32.54078
566,32.55851
567,32.58758
568,32.62351
569,32.66028
570,32.67999
571,32.69785
572,32.72241
573,32.75366
574,32.77169
575,32.7713
576,32.75236
577,32.75431
578,32.76765
579,32.75473
580,32.76009
581,32.77295
582,32.78046
583,32.80119
584,32.82744
585,32.84974
586,32.84055
587,32.83604
588,32.84069
589,32.84228
590,32.83593
591,32.82221
592,32.80391
593,32.79774
594,32.79874
595,32.80434
596,32.82285
597,32.82073
598,32.8019
599,32.80844
600,32.84399
601,32.89665
602,32.9433
603,32.98876
604,33.02135
605,33.03184
606,33.03733
607,33.0336
608,33.0271
609,33.039
610,33.0454
611,33.0598
612,33.10285
613,33.12726
614,33.14726
615,33.17109
616,33.2005
617,33.2104
618,33.21131
619,33.23589
620,33.25459
621,33.26368
622,33.2622
623,33.26418
624,33.27459
625,33.28651
626,33.27316
627,33.26369
628,33.2518
629,33.23026
630,33.2152
631,33.18353
632,33.1412
633,33.12449
634,33.13391
635,33.16838
636,33.22396
637,33.23809
638,33.24401
639,33.25975
640,33.27609
641,33.27421
642,33.25875
643,33.24271
644,33.24908
645,33.25298
646,33.24991
647,33.2605
648,33.27319
649,33.28614
650,33.29855
651,33.31589
652,33.33024
653,33.34265
654,33.36496
655,33.37266
656,33.39351
657,33.4509
658,33.45275
659,33.46411
660,33.48176
661,33.474
662,33.51248
663,33.54169
664,33.53828
665,33.55954
666,33.58269
667,33.60619
668,33.62834
669,33.60945
670,33.5997
671,33.60766
672,33.60759
673,33.61976
674,33.62521
675,33.6148
676,33.60039
677,33.59226
678,33.59243
679,33.60008
680,33.5941
681,33.57345
682,33.55634
683,33.56911
684,33.58791
685,33.60791
686,33.63018
687,33.66806
688,33.66829
689,33.67245
690,33.7067
691,33.68398
692,33.6738
693,33.67026
694,33.66355
695,33.66006
696,33.66666
697,33.68491
698,33.70911
699,33.70234
700,33.70103
701,33.70456
702,33.69759
703,33.71068
704,33.73458
705,33.75625
706,33.75505
707,33.75315
708,33.7834
709,33.82551
710,33.77939
711,33.77213
712,33.79226
713,33.82033
714,33.82461
715,33.84579
716,33.85981
717,33.86373
718,33.88165
719,33.89434
720,33.90975
721,33.93213
722,33.96206
723,34.00933
724,34.02881
725,34.02561
726,34.07171
727,34.09191
728,34.0985
729,34.10264
730,34.11216
731,34.13468
732,34.14105
733,34.13045
734,34.12486
735,34.09254
736,34.08833
737,34.09585
738,34.0794
739,34.0656
740,34.09159
741,34.11935
742,34.10515
743,34.18308
744,34.21801
745,34.2435
746,34.27779
747,34.2395
748,34.24051
749,34.24011
750,34.22966
751,34.23525
752,34.23588
753,34.23554
754,34.23131
755,34.22261
756,34.24306
757,34.25125
758,34.25139
759,34.2511
760,34.24976
761,34.25464
762,34.25956
763,34.25566
764,34.24275
765,34.28076
766,34.30454
767,34.31305
768,34.31575
769,34.325
770,34.3382
771,34.3359
772,34.34421
773,34.38958
774,34.36866
775,34.38076
776,34.40716
777,34.42925
778,34.43564
779,34.46066
780,34.49461
781,34.5005
782,34.47931
783,34.53348
784,34.52969
785,34.54485
786,34.5646
787,34.55169
788,34.55075
789,34.53346
790,34.5109
791,34.52989
792,34.62951
793,34.73448
794,34.78075
795,34.77986
796,34.78066
797,34.82243
798,34.84735
799,34.82934
800,34.82749
801,34.84263
802,34.84986
803,34.86293
804,34.86076
805,34.88513
806,34.89754
807,34.8646
808,34.84971
809,34.85676
810,34.8768
811,34.88088
812,34.86551
813,34.87749
814,34.88559
815,34.892
816,34.8894
817,34.87223
818,34.85008
819,34.87291
820,34.86398
821,34.86718
822,34.89445
823,34.91878
824,34.88778
825,34.91531
826,34.90208
827,34.90636
828,34.89544
829,34.8537
830,34.88216
831,34.85008
832,34.82491
833,34.82819
834,34.84339
835,34.84266
836,34.8461
837,34.87215
838,34.88614
839,34.87644
840,34.86333
841,34.86918
842,34.89409
843,34.87741
844,34.8515
845,34.85206
846,34.8636
847,34.8505
848,34.80718
849,34.8126
850,34.7757
851,34.77103
852,34.77681
853,34.77864
854,34.79033
855,34.80303
856,34.82109
857,34.86516
858,34.86595
859,34.83271
860,34.79783
861,34.78581
862,34.79964
863,34.81091
864,34.7791
865,34.78386
866,34.76166
867,34.73323
868,34.7573
869,34.74799
870,34.75999
871,34.73474
872,34.75029
873,34.73818
874,34.73878
875,34.76941
876,34.76663
877,34.73988
878,34.7413
879,34.76104
880,34.74661
881,34.74033
882,34.7645
883,34.74704
884,34.68719
885,34.72156
886,34.67828
887,34.68823
888,34.71468
889,34.79103
890,34.79744
891,34.79183
892,34.77526
893,34.75794
894,34.84011
895,34.83218
896,34.79484
897,34.81533
898,34.7199
899,34.74193
900,34.75083
901,34.74818
902,34.76805
903,34.75229
904,34.67329
905,34.64553
906,34.71954
907,34.76726
908,34.72395
909,34.65395
910,34.67641
911,34.69195
912,34.65666
913,34.63936
914,34.60864
915,34.60419
916,34.62506
917,34.57779
918,34.60359
919,34.63839
920,34.69278
921,34.63003
922,34.56616
923,34.5818
924,34.6004
925,34.60628
926,34.5834
927,34.55494
928,34.60823
929,34.63075
930,34.6464
931,34.67349
932,34.71136
933,34.76811
934,34.82949
935,34.87053
936,34.83116
937,34.83111
938,34.83943
939,34.8384
940,34.90156
941,34.87339
942,34.91315
943,34.86996
944,34.88759
945,34.8764
946,34.90085
947,34.86894
948,34.88475
949,34.90851
950,34.87339
951,34.87868
952,34.93601
953,34.91565
954,34.84608
955,34.97158
956,34.88399
957,35.03269
958,35.01971
959,34.89981
960,34.96379
961,35.00806
962,34.99015
963,34.92451
964,34.98288
965,34.89733
966,34.98258
967,35.09655
968,35.01716
969,34.93961
970,34.97656
971,34.94674
972,34.92315
973,35.04444
974,34.96724
975,34.9613
976,34.88191
977,34.88896
978,34.99598
979,34.99164
980,34.895
981,34.51678
982,34.56643
983,34.25359
984,34.35545
985,34.08786
986,33.9486
987,33.83103
988,33.72445
989,33.66204
990,33.62601
991,33.56405
992,33.52536
993,33.56579
994,33.50788
995,33.49676
996,33.56798
997,33.63575
998,33.69218
999,33.74009
1000,33.78231
1001,33.82074
1002,33.85276
1003,33.88028
1004,33.90589
1005,33.93223
1006,33.95879
1007,33.98355
1008,34.00441
1009,34.01951
1010,34.0289
1011,34.03501
1012,34.04028
1013,34.04649
1014,34.05228
1015,34.05736
1016,34.06181
1017,34.06543
1018,34.06803
1019,34.07023
1020,34.07263
1021,34.07606
1022,34.08021
1023,34.08399
1024,34.08626
1025,34.08633
1026,34.08484
1027,34.08205
1028,34.07821
1029,34.07244
1030,34.06455
1031,34.05711
1032,34.05269
1033,34.05239
1034,34.05471
1035,34.0584
1036,34.06214
1037,34.06553
1038,34.06934
1039,34.0739
1040,34.07973
1041,34.08764
1042,34.09695
1043,34.10595
1044,34.11305
1045,34.11898
1046,34.12391
1047,34.12696
1048,34.12719
1049,34.12316
1050,34.11651
1051,34.10984
1052,34.10566
1053,34.10289
1054,34.10118
1055,34.10111
1056,34.10314
1057,34.10704
1058,34.11273
1059,34.12028
1060,34.13029
1061,34.14473
1062,34.16018
1063,34.17251
1064,34.1781
1065,34.17791
1066,34.17516
1067,34.17293
1068,34.17343
1069,34.17485
1070,34.17714
1071,34.18074
1072,34.18643
1073,34.1946
1074,34.20319
1075,34.21001
1076,34.21263
1077,34.21165
1078,34.21119
1079,34.21528
1080,34.22772
1081,34.24621
1082,34.26499
1083,34.27823
1084,34.28469
1085,34.28729
1086,34.28628
1087,34.28191
1088,34.27143
1089,34.25644
1090,34.24218
1091,34.23369
1092,34.23101
1093,34.23175
1094,34.23459
1095,34.23839
1096,34.24471
1097,34.25259
1098,34.25999
1099,34.26513
1100,34.26923
1101,34.27213
1102,34.27304
1103,34.27103
1104,34.26575
1105,34.25863
1106,34.2513
1107,34.24486
1108,34.23823
1109,34.23169
1110,34.22586
1111,34.22086
1112,34.21619
1113,34.21251
1114,34.21049
1115,34.21065
1116,34.21268
1117,34.21605
1118,34.22015
1119,34.22525
1120,34.23171
1121,34.23825
1122,34.24364
1123,34.24663
1124,34.24821
1125,34.25053
1126,34.25571
1127,34.26586
1128,34.2788
1129,34.29074
1130,34.29796
1131,34.30024
1132,34.29946
1133,34.2971
1134,34.29433
1135,34.28944
1136,34.28351
1137,34.27885
1138,34.27779
1139,34.28065
1140,34.28521
1141,34.2893
1142,34.29095
1143,34.29128
1144,34.29063
1145,34.28906
1146,34.28621
1147,34.2814
1148,34.27624
1149,34.27269
1150,34.27198
1151,34.27314
1152,34.2753
1153,34.27766
1154,34.2799
1155,34.28245
1156,34.2854
1157,34.2888
1158,34.29236
1159,34.29615
1160,34.3009
1161,34.30735
1162,34.31668
1163,34.32783
1164,34.3385
1165,34.34663
1166,34.35301
1167,34.35799
1168,34.3612
1169,34.3621
1170,34.35995
1171,34.35608
1172,34.35228
1173,34.34995
1174,34.34773
1175,34.34616
1176,34.34633
1177,34.34929
1178,34.35544
1179,34.36269
1180,34.36875
1181,34.37234
1182,34.37455
1183,34.3761
1184,34.37763
1185,34.37916
1186,34.3804
1187,34.3817
1188,34.38338
1189,34.38635
1190,34.38988
1191,34.39238
1192,34.39224
1193,34.38878
1194,34.38329
1195,34.37744
1196,34.37258
1197,34.3676
1198,34.36294
1199,34.35981
1200,34.35965
1201,34.363
1202,34.36767
1203,34.37131
1204,34.37151
1205,34.36821
1206,34.36478
1207,34.3646
1208,34.37035
1209,34.38044
1210,34.39213
1211,34.4026
1212,34.41198
1213,34.42163
1214,34.42895
1215,34.43135
1216,34.42679
1217,34.41764
1218,34.40755
1219,34.39999
1220,34.39398
1221,34.38879
1222,34.38538
1223,34.38486
1224,34.38778
1225,34.39258
1226,34.39743
1227,34.4009
1228,34.40398
1229,34.40664
1230,34.40855
1231,34.40949
1232,34.40951
1233,34.40889
1234,34.40781
1235,34.40583
1236,34.40276
1237,34.40018
1238,34.39958
1239,34.40158
1240,34.40531
1241,34.41018
1242,34.41575
1243,34.42391
1244,34.43321
1245,34.44036
1246,34.44209
1247,34.43709
1248,34.42865
1249,34.42069
1250,34.41628
1251,34.41335
1252,34.41195
1253,34.41266
1254,34.41705
1255,34.42598
1256,34.43499
1257,34.4393
1258,34.43606
1259,34.42789
1260,34.41761
1261,34.40798
1262,34.39808
1263,34.38714
1264,34.3784
1265,34.37516
1266,34.37858
1267,34.38619
1268,34.39491
1269,34.40218
1270,34.40955
1271,34.41698
1272,34.42355
1273,34.42851
1274,34.43214
1275,34.435
1276,34.43771
1277,34.44065
1278,34.44355
1279,34.4461
1280,34.44788
1281,34.44817
1282,34.44721
1283,34.44656
1284,34.44781
1285,34.45166
1286,34.45706
1287,34.46276
1288,34.46778
1289,34.47375
1290,34.47949
1291,34.48248
1292,34.4799
1293,34.47028
1294,34.45869
1295,34.451
1296,34.45144
1297,34.45735
1298,34.46643
1299,34.4764
1300,34.48856
1301,34.5039
1302,34.51726
1303,34.52353
1304,34.52058
1305,34.51175
1306,34.50083
1307,34.49113
1308,34.48065
1309,34.46973
1310,34.46031
1311,34.45386
1312,34.44874
1313,34.446
1314,34.44701
1315,34.45374
1316,34.46628
1317,34.48101
1318,34.49418
1319,34.50509
1320,34.51565
1321,34.52419
1322,34.52895
1323,34.528
1324,34.52335
1325,34.51856
1326,34.51714
1327,34.5192
1328,34.52264
1329,34.52559
1330,34.52665
1331,34.52753
1332,34.52701
1333,34.52328
1334,34.51499
1335,34.50294
1336,34.48784
1337,34.47038
1338,34.44899
1339,34.42413
1340,34.39969
1341,34.37961
1342,34.36474
1343,34.35256
1344,34.34061
1345,34.32708
1346,34.31576
1347,34.30305
1348,34.28355
1349,34.25218
1350,34.20964
1351,34.16154
1352,34.1136
1353,34.0669
1354,34.01769
1355,33.97166
1356,33.93483
1357,33.90773
1358,33.88775
1359,33.87416
1360,33.86641
1361,33.86636
1362,33.87229
1363,33.88103
1364,33.89019
1365,33.90148
1366,33.91476
1367,33.92928
1368,33.94663
1369,33.96786
1370,33.98709
1371,33.99823
1372,34.0
1373,33.99526
1374,33.98411
1375,33.96648
1376,33.93718
1377,33.90104
1378,33.86753
1379,33.84419
1380,33.826
1381,33.81331
1382,33.80791
1383,33.81344
1384,33.83123
1385,33.85204
1386,33.86628
1387,33.87419
1388,33.87918
1389,33.87629
1390,33.86049
1391,33.82735
1392,33.78308
1393,33.73676
1394,33.6962
1395,33.65645
1396,33.61831
1397,33.58515
1398,33.56005
1399,33.54206
1400,33.52763
1401,33.51309
1402,33.49738
1403,33.48225
1404,33.46823
1405,33.45589
1406,33.44481
1407,33.43515
1408,33.42764
1409,33.42269
1410,33.41976
1411,33.41921
1412,33.4215
1413,33.4275
1414,33.43736
1415,33.44936
1416,33.46174
1417,33.47504
1418,33.48966
1419,33.50353
1420,33.5146
1421,33.52303
1422,33.52951
1423,33.53425
1424,33.53733
1425,33.53861
1426,33.53824
1427,33.53636
1428,33.53175
1429,33.52386
1430,33.51698
1431,33.51546
1432,33.52026
1433,33.52916
1434,33.5406
1435,33.55346
1436,33.57041
1437,33.58904
1438,33.6049
1439,33.61458
1440,33.6198
1441,33.62195
1442,33.62216
1443,33.61943
1444,33.61338
1445,33.6077
1446,33.60611
1447,33.60934
1448,33.61514
1449,33.62143
1450,33.62623
1451,33.63015
1452,33.63388
1453,33.63783
1454,33.64241
1455,33.64773
1456,33.65278
1457,33.6566
1458,33.66025
1459,33.66348
1460,33.66358
1461,33.65746
1462,33.6428
1463,33.62399
1464,33.60686
1465,33.59531
1466,33.58574
1467,33.57966
1468,33.57923
1469,33.58765
1470,33.60348
1471,33.62059
1472,33.63316
1473,33.64269
1474,33.65015
1475,33.65366
1476,33.65098
1477,33.64026
1478,33.62675
1479,33.6164
