wavelength,reflectance
350,37.47243
351,37.02947
352,36.61833
353,36.26637
354,36.0906
355,36.0306
356,36.03373
357,36.1382
358,36.3693
359,36.793
360,37.18907
361,37.51433
362,37.7571
363,37.859
364,37.8098
365,37.77573
366,37.71823
367,37.6084
368,37.49223
369,37.40423
370,37.41317
371,37.4099
372,37.40597
373,37.5127
374,37.73033
375,38.0532
376,38.28113
377,38.43443
378,38.51727
379,38.70617
380,38.91153
381,39.0155
382,39.10283
383,39.17817
384,39.2404
385,39.31137
386,39.39013
387,39.43683
388,39.51937
389,39.66587
390,39.8849
391,40.14467
392,40.41823
393,40.67877
394,40.99387
395,41.44987
396,41.98167
397,42.53563
398,43.00183
399,43.4057
400,43.75457
401,44.11467
402,44.28463
403,44.25127
404,44.13217
405,44.08583
406,44.18017
407,44.23673
408,44.2751
409,44.29917
410,44.3962
411,44.52607
412,44.63257
413,44.7867
414,44.96113
415,45.10927
416,45.26357
417,45.41333
418,45.5269
419,45.64367
420,45.75637
421,45.80987
422,45.837
423,45.84217
424,45.7916
425,45.7405
426,45.71163
427,45.68227
428,45.65377
429,45.6263
430,45.6003
431,45.59503
432,45.6242
433,45.6965
434,45.80117
435,45.9209
436,46.0802
437,46.2819
438,46.53113
439,46.78847
440,47.04617
441,47.3022
442,47.48837
443,47.6135
444,47.71847
445,47.76993
446,47.79193
447,47.88947
448,48.12953
449,48.51047
450,48.99363
451,49.26393
452,49.26857
453,49.07773
454,48.92267
455,48.90763
456,48.91177
457,48.8681
458,48.76887
459,48.88747
460,49.02607
461,49.11463
462,49.25007
463,49.37227
464,49.4623
465,49.58643
466,49.71643
467,49.8327
468,49.89923
469,49.91547
470,49.8762
471,49.57137
472,49.3586
473,49.51613
474,50.32943
475,51.20883
476,51.69847
477,51.57323
478,51.2023
479,50.86637
480,50.70747
481,50.60733
482,50.48453
483,50.48093
484,50.54863
485,50.65363
486,50.71433
487,50.7481
488,50.7661
489,50.8517
490,50.9606
491,51.06233
492,51.16973
493,51.30827
494,51.4958
495,51.57707
496,51.67997
497,51.8952
498,52.03513
499,52.1535
500,52.2817
501,52.35643
502,52.4219
503,52.4918
504,52.52723
505,52.5559
506,52.58727
507,52.6003
508,52.62243
509,52.6605
510,52.65827
511,52.69293
512,52.77017
513,52.81847
514,52.86497
515,52.92147
516,53.0291
517,53.08087
518,53.0793
519,53.1473
520,53.19333
521,53.23277
522,53.3329
523,53.41413
524,53.48567
525,53.5903
526,53.6703
527,53.7333
528,53.7921
529,53.84113
530,53.90597
531,54.0237
532,54.07823
533,54.07143
534,54.0026
535,53.96507
536,53.97357
537,54.05633
538,54.39277
539,54.78973
540,55.12163
541,55.16227
542,55.13773
543,55.0892
544,54.9654
545,54.86693
546,54.81073
547,54.80063
548,54.79303
549,54.785
550,54.78107
551,54.77237
552,54.76583
553,54.7687
554,54.78807
555,54.8121
556,54.83273
557,54.868
558,54.90633
559,54.95087
560,55.0531
561,55.12253
562,55.1528
563,55.19513
564,55.24767
565,55.29333
566,55.3009
567,55.33957
568,55.39903
569,55.46437
570,55.46647
571,55.4696
572,55.50627
573,55.5373
574,55.55363
575,55.54957
576,55.512
577,55.48583
578,55.4744
579,55.469
580,55.47113
581,55.47423
582,55.4727
583,55.51243
584,55.55027
585,55.5608
586,55.54877
587,55.53743
588,55.52823
589,55.5072
590,55.4824
591,55.4501
592,55.40207
593,55.38937
594,55.38073
595,55.3553
596,55.36
597,55.3343
598,55.2846
599,55.28457
600,55.31797
601,55.3805
602,55.46487
603,55.5145
604,55.5513
605,55.58803
606,55.58497
607,55.56273
608,55.5367
609,55.53077
610,55.52137
611,55.53383
612,55.60637
613,55.62237
614,55.63203
615,55.66277
616,55.7068
617,55.71007
618,55.68847
619,55.69377
620,55.71473
621,55.73037
622,55.72183
623,55.7116
624,55.71107
625,55.70797
626,55.65087
627,55.61647
628,55.58037
629,55.5158
630,55.46173
631,55.37713
632,55.27763
633,55.23953
634,55.26327
635,55.32753
636,55.39153
637,55.43787
638,55.46743
639,55.48157
640,55.48587
641,55.48043
642,55.45603
643,55.39607
644,55.3985
645,55.40077
646,55.39027
647,55.41773
648,55.42797
649,55.4378
650,55.46567
651,55.47903
652,55.49357
653,55.5166
654,55.55647
655,55.58027
656,55.6155
657,55.6849
658,55.6808
659,55.6884
660,55.70793
661,55.70443
662,55.75503
663,55.78287
664,55.76387
665,55.82647
666,55.8726
667,55.90473
668,55.93293
669,55.91393
670,55.89717
671,55.89423
672,55.88783
673,55.90727
674,55.9309
675,55.93937
676,55.89693
677,55.85037
678,55.82017
679,55.8169
680,55.7771
681,55.7353
682,55.71407
683,55.7358
684,55.7887
685,55.84867
686,55.9127
687,56.01373
688,56.0643
689,56.08043
690,56.08073
691,56.0507
692,56.0042
693,55.9689
694,55.96557
695,55.94267
696,55.94763
697,55.9809
698,56.02463
699,56.01627
700,56.0184
701,56.03817
702,56.06167
703,56.07217
704,56.08993
705,56.11337
706,56.1241
707,56.1298
708,56.17267
709,56.22453
710,56.14827
711,56.15167
712,56.2047
713,56.26103
714,56.24203
715,56.27233
716,56.29187
717,56.28923
718,56.31463
719,56.3336
720,56.3583
721,56.3919
722,56.42467
723,56.51307
724,56.57033
725,56.58323
726,56.62623
727,56.65927
728,56.67367
729,56.6824
730,56.71737
731,56.72977
732,56.73573
733,56.74137
734,56.74783
735,56.69043
736,56.67603
737,56.69043
738,56.67527
739,56.6019
740,56.58523
741,56.60533
742,56.62027
743,56.76917
744,56.82297
745,56.86367
746,56.9358
747,56.87477
748,56.87967
749,56.8781
750,56.85157
751,56.84137
752,56.86167
753,56.87857
754,56.86897
755,56.83387
756,56.9149
757,56.92453
758,56.90543
759,56.90683
760,56.91377
761,56.90953
762,56.92723
763,56.9448
764,56.9311
765,56.96863
766,57.02617
767,57.0662
768,57.07733
769,57.11543
770,57.12153
771,57.13307
772,57.17283
773,57.23803
774,57.18347
775,57.2105
776,57.24747
777,57.26317
778,57.27983
779,57.3209
780,57.34763
781,57.34797
782,57.33927
783,57.39813
784,57.41317
785,57.43633
786,57.4599
787,57.45867
788,57.4514
789,57.38787
790,57.30673
791,57.3489
792,57.61363
793,57.79677
794,57.88993
795,57.92057
796,57.95563
797,58.04377
798,58.10673
799,58.06107
800,58.05707
801,58.1035
802,58.1414
803,58.187
804,58.19967
805,58.2365
806,58.2601
807,58.22507
808,58.1706
809,58.19027
810,58.22747
811,58.23687
812,58.222
813,58.25893
814,58.28473
815,58.27543
816,58.25953
817,58.23993
818,58.2089
819,58.2705
820,58.2641
821,58.26303
822,58.32117
823,58.39613
824,58.32643
825,58.36477
826,58.3737
827,58.37903
828,58.3381
829,58.26957
830,58.34597
831,58.32987
832,58.33563
833,58.3491
834,58.3829
835,58.46857
836,58.49103
837,58.53353
838,58.51817
839,58.5244
840,58.53527
841,58.52737
842,58.59267
843,58.58243
844,58.5816
845,58.54
846,58.51413
847,58.5304
848,58.46803
849,58.41803
850,58.3391
851,58.30947
852,58.32113
853,58.36543
854,58.44173
855,58.49687
856,58.46877
857,58.5413
858,58.56883
859,58.52293
860,58.4407
861,58.38847
862,58.4392
863,58.4451
864,58.4388
865,58.39693
866,58.32197
867,58.2737
868,58.2951
869,58.32847
870,58.33057
871,58.246
872,58.27107
873,58.2866
874,58.31573
875,58.3627
876,58.34667
877,58.32503
878,58.31937
879,58.37947
880,58.3569
881,58.34137
882,58.37247
883,58.3494
884,58.2479
885,58.239
886,58.2021
887,58.20403
888,58.2337
889,58.37493
890,58.41173
891,58.4426
892,58.4368
893,58.37657
894,58.4665
895,58.41857
896,58.28293
897,58.34827
898,58.212
899,58.18437
900,58.15813
901,58.16547
902,58.14193
903,58.05593
904,57.9393
905,57.81033
906,57.9158
907,58.03077
908,57.9912
909,57.84657
910,57.82043
911,57.87127
912,57.84217
913,57.79287
914,57.7348
915,57.6928
916,57.66667
917,57.59957
918,57.61183
919,57.69257
920,57.67877
921,57.65327
922,57.58543
923,57.6631
924,57.6321
925,57.60373
926,57.60683
927,57.59217
928,57.61797
929,57.63203
930,57.67873
931,57.734
932,57.78827
933,57.83277
934,57.89083
935,57.96153
936,57.85063
937,57.8029
938,57.78213
939,57.7412
940,57.70693
941,57.72837
942,57.82147
943,57.63803
944,57.61227
945,57.5354
946,57.58263
947,57.46353
948,57.42683
949,57.39683
950,57.40497
951,57.2721
952,57.24947
953,57.25063
954,57.20833
955,57.0779
956,57.17713
957,57.2493
958,57.28963
959,57.00783
960,56.99643
961,57.00647
962,56.64477
963,56.45637
964,56.3927
965,56.45187
966,57.02487
967,57.21917
968,57.1694
969,57.19237
970,57.23437
971,57.24343
972,57.1652
973,57.44937
974,57.5823
975,57.44957
976,57.29773
977,57.46617
978,57.371
979,57.37767
980,57.07597
981,56.56137
982,56.54077
983,55.8507
984,56.14083
985,55.47273
986,55.17843
987,54.90423
988,54.626
989,54.42363
990,54.26877
991,54.0795
992,54.01717
993,53.8943
994,53.84003
995,53.7682
996,53.85467
997,53.93703
998,53.9934
999,54.0328
1000,54.06403
1001,54.0933
1002,54.11307
1003,54.1277
1004,54.14437
1005,54.1703
1006,54.2073
1007,54.24533
1008,54.27327
1009,54.28153
1010,54.27293
1011,54.2556
1012,54.2372
1013,54.2235
1014,54.21023
1015,54.1964
1016,54.18173
1017,54.16607
1018,54.1495
1019,54.13213
1020,54.11433
1021,54.09597
1022,54.0768
1023,54.0574
1024,54.03837
1025,54.02047
1026,54.00367
1027,53.9863
1028,53.96663
1029,53.943
1030,53.91633
1031,53.8893
1032,53.8646
1033,53.84197
1034,53.8203
1035,53.80107
1036,53.7857
1037,53.77497
1038,53.768
1039,53.76383
1040,53.7614
1041,53.76333
1042,53.76837
1043,53.77183
1044,53.76923
1045,53.75997
1046,53.7467
1047,53.73153
1048,53.71647
1049,53.70057
1050,53.68363
1051,53.6666
1052,53.65033
1053,53.6341
1054,53.61813
1055,53.60343
1056,53.5905
1057,53.5782
1058,53.56753
1059,53.56013
1060,53.55807
1061,53.56313
1062,53.57077
1063,53.57553
1064,53.57283
1065,53.564
1066,53.5529
1067,53.5433
1068,53.5381
1069,53.5359
1070,53.53507
1071,53.53433
1072,53.5332
1073,53.53273
1074,53.53193
1075,53.52983
1076,53.52507
1077,53.51773
1078,53.51057
1079,53.5063
1080,53.508
1081,53.51407
1082,53.5194
1083,53.5188
1084,53.5102
1085,53.4965
1086,53.48007
1087,53.46327
1088,53.44463
1089,53.42413
1090,53.40453
1091,53.38837
1092,53.37657
1093,53.3671
1094,53.35787
1095,53.3466
1096,53.33197
1097,53.31663
1098,53.30413
1099,53.29803
1100,53.30027
1101,53.30573
1102,53.30847
1103,53.30347
1104,53.29307
1105,53.27897
1106,53.26233
1107,53.24297
1108,53.21867
1109,53.19323
1110,53.17117
1111,53.15563
1112,53.14423
1113,53.13587
1114,53.1294
1115,53.12497
1116,53.12323
1117,53.12283
1118,53.12203
1119,53.1197
1120,53.11677
1121,53.1146
1122,53.1146
1123,53.1165
1124,53.1199
1125,53.1256
1126,53.1345
1127,53.15003
1128,53.16967
1129,53.1871
1130,53.1961
1131,53.1951
1132,53.1883
1133,53.1802
1134,53.17493
1135,53.17117
1136,53.16787
1137,53.16513
1138,53.16343
1139,53.16377
1140,53.1646
1141,53.16367
1142,53.1589
1143,53.15063
1144,53.14043
1145,53.13007
1146,53.12027
1147,53.10957
1148,53.0993
1149,53.09133
1150,53.08663
1151,53.08427
1152,53.0837
1153,53.08467
1154,53.0873
1155,53.09167
1156,53.09733
1157,53.1036
1158,53.1101
1159,53.11723
1160,53.12563
1161,53.13603
1162,53.14987
1163,53.16597
1164,53.1814
1165,53.19353
1166,53.20353
1167,53.21163
1168,53.21723
1169,53.21927
1170,53.2165
1171,53.21127
1172,53.2064
1173,53.20423
1174,53.20233
1175,53.2019
1176,53.20473
1177,53.21323
1178,53.22843
1179,53.2454
1180,53.25883
1181,53.26503
1182,53.26677
1183,53.2667
1184,53.26757
1185,53.2704
1186,53.27373
1187,53.27727
1188,53.28057
1189,53.28433
1190,53.28827
1191,53.29123
1192,53.29207
1193,53.28947
1194,53.28503
1195,53.28137
1196,53.2809
1197,53.28407
1198,53.28893
1199,53.29357
1200,53.29647
1201,53.2987
1202,53.3002
1203,53.3005
1204,53.29843
1205,53.29247
1206,53.2868
1207,53.28597
1208,53.29387
1209,53.30853
1210,53.3253
1211,53.33923
1212,53.35043
1213,53.3613
1214,53.3676
1215,53.36517
1216,53.3505
1217,53.32763
1218,53.30253
1219,53.28103
1220,53.2611
1221,53.2419
1222,53.22543
1223,53.21397
1224,53.20863
1225,53.20633
1226,53.20353
1227,53.19737
1228,53.18983
1229,53.18083
1230,53.16977
1231,53.15573
1232,53.1388
1233,53.12033
1234,53.1019
1235,53.08223
1236,53.0606
1237,53.04143
1238,53.0292
1239,53.02467
1240,53.02577
1241,53.0329
1242,53.04647
1243,53.0704
1244,53.101
1245,53.13143
1246,53.1551
1247,53.1729
1248,53.1877
1249,53.2014
1250,53.21473
1251,53.22493
1252,53.23543
1253,53.25073
1254,53.27557
1255,53.30947
1256,53.34503
1257,53.3748
1258,53.39587
1259,53.41217
1260,53.42447
1261,53.4332
1262,53.43633
1263,53.43443
1264,53.43223
1265,53.43443
1266,53.44163
1267,53.4512
1268,53.461
1269,53.46897
1270,53.476
1271,53.48243
1272,53.48837
1273,53.49447
1274,53.50203
1275,53.5079
1276,53.5085
1277,53.50237
1278,53.49177
1279,53.47577
1280,53.45323
1281,53.42163
1282,53.3816
1283,53.33857
1284,53.29787
1285,53.2598
1286,53.2222
1287,53.1846
1288,53.1469
1289,53.11073
1290,53.07433
1291,53.0348
1292,52.9889
1293,52.93573
1294,52.87983
1295,52.8265
1296,52.77933
1297,52.73603
1298,52.6946
1299,52.6532
1300,52.61013
1301,52.56627
1302,52.5247
1303,52.4884
1304,52.4577
1305,52.43123
1306,52.40853
1307,52.38917
1308,52.3751
1309,52.3644
1310,52.35397
1311,52.34097
1312,52.32647
1313,52.3117
1314,52.29767
1315,52.28557
1316,52.27517
1317,52.2649
1318,52.25297
1319,52.23807
1320,52.22107
1321,52.20407
1322,52.18893
1323,52.17503
1324,52.16213
1325,52.15153
1326,52.14473
1327,52.14367
1328,52.14537
1329,52.1455
1330,52.14113
1331,52.13597
1332,52.12737
1333,52.11153
1334,52.08607
1335,52.05313
1336,52.01237
1337,51.96333
1338,51.90553
1339,51.83947
1340,51.76627
1341,51.687
1342,51.60603
1343,51.519
1344,51.4179
1345,51.2959
1346,51.15613
1347,50.99967
1348,50.82573
1349,50.6306
1350,50.40877
1351,50.17477
1352,49.945
1353,49.7212
1354,49.4923
1355,49.2788
1356,49.10183
1357,48.9683
1358,48.8655
1359,48.7817
1360,48.70767
1361,48.66393
1362,48.6331
1363,48.58297
1364,48.48953
1365,48.3744
1366,48.22693
1367,48.02903
1368,47.7726
1369,47.4684
1370,47.11407
1371,46.70673
1372,46.2212
1373,45.66937
1374,45.104
1375,44.575
1376,44.0478
1377,43.53373
1378,43.08663
1379,42.75513
1380,42.529
1381,42.37477
1382,42.26057
1383,42.17623
1384,42.1487
1385,42.14307
1386,42.1203
1387,42.07767
1388,42.0304
1389,41.9664
1390,41.8737
1391,41.75223
1392,41.6073
1393,41.44183
1394,41.25783
1395,41.05113
1396,40.82527
1397,40.58587
1398,40.3393
1399,40.0853
1400,39.81277
1401,39.51037
1402,39.1773
1403,38.81843
1404,38.43103
1405,38.00983
1406,37.4995
1407,36.95487
1408,36.47987
1409,36.14807
1410,35.87403
1411,35.7152
1412,35.75887
1413,36.0832
1414,36.66477
1415,37.41583
1416,38.2478
1417,39.18703
1418,40.25207
1419,41.3421
1420,42.36003
1421,43.34133
1422,44.29467
1423,45.1749
1424,45.94083
1425,46.5982
1426,47.1789
1427,47.7142
1428,48.21627
1429,48.6671
1430,49.07917
1431,49.46573
1432,49.83163
1433,50.16963
1434,50.4727
1435,50.73357
1436,50.94627
1437,51.12087
1438,51.2709
1439,51.40443
1440,51.51173
1441,51.6001
1442,51.67913
1443,51.74817
1444,51.80293
1445,51.85443
1446,51.9135
1447,51.98037
1448,52.05027
1449,52.12093
1450,52.19097
1451,52.26437
1452,52.33667
1453,52.4011
1454,52.4518
1455,52.49093
1456,52.52453
1457,52.55857
1458,52.59547
1459,52.632
1460,52.66553
1461,52.69333
1462,52.7131
1463,52.72897
1464,52.74637
1465,52.7683
1466,52.79033
1467,52.81677
1468,52.8529
1469,52.9063
1470,52.97357
1471,53.04003
1472,53.09123
1473,53.12833
1474,53.1562
1475,53.17553
1476,53.18557
1477,53.18123
1478,53.1716
1479,53.16763
1480,53.17533
1481,53.18897
1482,53.2075
1483,53.2301
1484,53.25723
1485,53.2889
1486,53.32417
1487,53.36263
1488,53.40647
1489,53.45303
1490,53.49833
1491,53.5415
1492,53.58603
1493,53.62607
1494,53.65517
1495,53.6696
1496,53.67347
1497,53.67173
1498,53.66887
1499,53.65857
1500,53.6458
1501,53.6401
1502,53.64947
1503,53.67073
1504,53.6992
1505,53.7307
1506,53.76723
1507,53.80903
1508,53.8495
1509,53.88183
1510,53.9048
1511,53.92357
1512,53.94367
1513,53.97087
1514,54.0051
1515,54.03863
1516,54.0631
1517,54.07187
1518,54.06957
1519,54.06563
1520,54.06913
1521,54.08083
1522,54.0962
1523,54.11227
1524,54.12803
1525,54.14753
1526,54.16433
1527,54.17113
1528,54.15903
1529,54.1326
1530,54.10797
1531,54.1013
1532,54.1164
1533,54.14287
1534,54.17033
1535,54.1905
1536,54.20737
1537,54.22413
1538,54.2435
1539,54.26757
1540,54.29477
1541,54.32247
1542,54.34823
1543,54.3725
1544,54.39607
1545,54.41917
1546,54.44297
1547,54.46903
1548,54.49253
1549,54.5082
1550,54.51447
1551,54.51393
1552,54.50743
1553,54.49533
1554,54.47033
1555,54.4411
1556,54.42127
1557,54.42243
1558,54.44017
1559,54.46307
1560,54.47977
1561,54.48763
1562,54.49183
1563,54.49247
1564,54.48917
1565,54.47987
1566,54.4678
1567,54.45747
1568,54.45237
1569,54.4506
1570,54.44967
1571,54.44713
1572,54.44433
1573,54.44103
1574,54.43433
1575,54.42103
1576,54.40017
1577,54.3755
1578,54.35097
1579,54.32823
1580,54.305
1581,54.28323
1582,54.2649
1583,54.24887
1584,54.23557
1585,54.227
1586,54.22453
1587,54.22687
1588,54.23447
1589,54.24817
1590,54.27317
1591,54.30823
1592,54.34017
1593,54.35633
1594,54.35813
1595,54.35043
1596,54.33593
1597,54.31283
1598,54.27683
1599,54.2417
1600,54.22203
1601,54.2221
1602,54.23403
1603,54.25103
1604,54.26797
1605,54.28873
1606,54.31177
1607,54.33393
1608,54.35333
1609,54.37137
1610,54.3896
1611,54.40967
1612,54.4348
1613,54.4611
1614,54.4819
1615,54.4921
1616,54.4946
1617,54.4905
1618,54.4803
1619,54.45927
1620,54.4297
1621,54.40303
1622,54.38977
1623,54.3887
1624,54.39403
1625,54.40073
1626,54.40693
1627,54.41523
1628,54.42353
1629,54.42937
1630,54.4301
1631,54.42937
1632,54.43273
1633,54.44497
1634,54.46447
1635,54.48797
1636,54.5124
1637,54.53907
1638,54.56823
1639,54.5953
1640,54.61633
1641,54.6336
1642,54.6466
1643,54.6535
1644,54.6531
1645,54.64603
1646,54.63353
1647,54.61683
1648,54.59717
1649,54.57253
1650,54.5403
1651,54.4953
1652,54.436
1653,54.37587
1654,54.32913
1655,54.29357
1656,54.2666
1657,54.2545
1658,54.26593
1659,54.30893
1660,54.36017
1661,54.39243
1662,54.3972
1663,54.38697
1664,54.3665
1665,54.339
1666,54.2971
1667,54.24937
1668,54.20843
1669,54.18157
1670,54.1625
1671,54.14903
1672,54.1393
1673,54.13157
1674,54.1286
1675,54.1343
1676,54.15563
1677,54.19443
1678,54.2328
1679,54.25197
1680,54.2474
1681,54.22843
1682,54.20143
1683,54.16823
1684,54.12073
