wavelength,reflectance
350,9.85937
351,9.79917
352,9.75477
353,9.73687
354,9.69473
355,9.6579
356,9.65127
357,9.68523
358,9.72993
359,9.71297
360,9.68557
361,9.65497
362,9.61917
363,9.59353
364,9.584
365,9.5819
366,9.56737
367,9.51453
368,9.4905
369,9.47867
370,9.44677
371,9.4364
372,9.44433
373,9.4206
374,9.4203
375,9.45483
376,9.42667
377,9.39383
378,9.39657
379,9.39407
380,9.38353
381,9.35863
382,9.34997
383,9.3586
384,9.38403
385,9.39963
386,9.39917
387,9.36837
388,9.35123
389,9.3647
390,9.37373
391,9.38537
392,9.40293
393,9.41693
394,9.4279
395,9.43763
396,9.4388
397,9.42733
398,9.39327
399,9.36287
400,9.34147
401,9.3309
402,9.32297
403,9.3166
404,9.3175
405,9.32917
406,9.3508
407,9.34807
408,9.33423
409,9.31783
410,9.32173
411,9.33837
412,9.3585
413,9.37093
414,9.37893
415,9.38923
416,9.38823
417,9.3768
418,9.35753
419,9.3492
420,9.35483
421,9.37003
422,9.3888
423,9.4086
424,9.42673
425,9.43797
426,9.44037
427,9.44043
428,9.43993
429,9.4409
430,9.44353
431,9.44783
432,9.4536
433,9.45987
434,9.46463
435,9.4656
436,9.45727
437,9.4473
438,9.44583
439,9.44443
440,9.44307
441,9.44227
442,9.4423
443,9.44623
444,9.4615
445,9.47667
446,9.48763
447,9.48453
448,9.48023
449,9.47737
450,9.47273
451,9.4756
452,9.4834
453,9.46347
454,9.4687
455,9.5116
456,9.49243
457,9.4758
458,9.4837
459,9.48327
460,9.492
461,9.5132
462,9.5136
463,9.5135
464,9.5199
465,9.52117
466,9.5246
467,9.53497
468,9.52403
469,9.52803
470,9.57297
471,9.58837
472,9.58137
473,9.55557
474,9.55037
475,9.53897
476,9.50317
477,9.50863
478,9.52833
479,9.5437
480,9.55163
481,9.55867
482,9.5694
483,9.55793
484,9.55687
485,9.58967
486,9.5867
487,9.57827
488,9.58487
489,9.57987
490,9.5786
491,9.59213
492,9.60837
493,9.6252
494,9.64003
495,9.63803
496,9.629
497,9.62023
498,9.624
499,9.62777
500,9.62333
501,9.62993
502,9.6455
503,9.66643
504,9.65857
505,9.65527
506,9.66917
507,9.68667
508,9.7017
509,9.71013
510,9.70617
511,9.70243
512,9.70473
513,9.7222
514,9.7299
515,9.72703
516,9.73713
517,9.73933
518,9.73373
519,9.7396
520,9.75727
521,9.7764
522,9.7733
523,9.76743
524,9.76843
525,9.79743
526,9.80383
527,9.7974
528,9.79243
529,9.79903
530,9.80973
531,9.81463
532,9.81683
533,9.8289
534,9.8599
535,9.8665
536,9.8646
537,9.86443
538,9.87927
539,9.87733
540,9.85247
541,9.85837
542,9.86757
543,9.87573
544,9.8879
545,9.89437
546,9.8976
547,9.90687
548,9.9107
549,9.91367
550,9.9261
551,9.9386
552,9.94613
553,9.94457
554,9.95173
555,9.9615
556,9.96983
557,9.97537
558,9.98283
559,9.99317
560,9.99983
561,10.0008
562,9.9992
563,10.00697
564,10.01703
565,10.0251
566,10.02483
567,10.03277
568,10.0445
569,10.05483
570,10.06103
571,10.06727
572,10.07513
573,10.07587
574,10.08023
575,10.08997
576,10.09847
577,10.11047
578,10.12047
579,10.1122
580,10.12307
581,10.1378
582,10.13947
583,10.1361
584,10.1379
585,10.1492
586,10.1576
587,10.1625
588,10.16573
589,10.17517
590,10.17827
591,10.18237
592,10.20257
593,10.207
594,10.21147
595,10.22723
596,10.24467
597,10.25723
598,10.26327
599,10.2644
600,10.2739
601,10.2846
602,10.28113
603,10.29367
604,10.3031
605,10.2962
606,10.29967
607,10.30727
608,10.31717
609,10.32943
610,10.3351
611,10.3396
612,10.35073
613,10.35777
614,10.3617
615,10.36483
616,10.3775
617,10.3881
618,10.39443
619,10.39527
620,10.3976
621,10.40213
622,10.40927
623,10.4275
624,10.44163
625,10.4489
626,10.45597
627,10.46603
628,10.47363
629,10.4742
630,10.48637
631,10.49943
632,10.50923
633,10.51333
634,10.5151
635,10.5182
636,10.52817
637,10.5364
638,10.54723
639,10.56063
640,10.56037
641,10.5661
642,10.5781
643,10.5913
644,10.5983
645,10.60547
646,10.6146
647,10.62247
648,10.6264
649,10.63163
650,10.64273
651,10.64273
652,10.64527
653,10.65463
654,10.67103
655,10.6822
656,10.6889
657,10.69283
658,10.6905
659,10.69583
660,10.70707
661,10.7157
662,10.7212
663,10.7286
664,10.74023
665,10.75307
666,10.76277
667,10.76743
668,10.7666
669,10.7719
670,10.78337
671,10.79753
672,10.8032
673,10.81347
674,10.82093
675,10.82323
676,10.83353
677,10.84083
678,10.84553
679,10.84933
680,10.85393
681,10.85777
682,10.86283
683,10.87277
684,10.87523
685,10.87317
686,10.872
687,10.8803
688,10.89777
689,10.9123
690,10.91477
691,10.91957
692,10.9265
693,10.9361
694,10.93643
695,10.94903
696,10.95817
697,10.96853
698,10.98407
699,10.9943
700,11.00243
701,11.00683
702,11.00383
703,11.0061
704,11.0141
705,11.0258
706,11.0358
707,11.0427
708,11.0416
709,11.0378
710,11.05233
711,11.05387
712,11.05637
713,11.06457
714,11.0729
715,11.07403
716,11.07693
717,11.08697
718,11.1095
719,11.10303
720,11.10123
721,11.11333
722,11.1195
723,11.1332
724,11.13773
725,11.13483
726,11.15193
727,11.14587
728,11.1534
729,11.1774
730,11.1862
731,11.1962
732,11.20143
733,11.2028
734,11.20657
735,11.2019
736,11.20727
737,11.2148
738,11.21273
739,11.23493
740,11.24527
741,11.2449
742,11.24553
743,11.25453
744,11.24503
745,11.24293
746,11.261
747,11.26067
748,11.26757
749,11.2746
750,11.2809
751,11.2918
752,11.28163
753,11.2834
754,11.29457
755,11.30193
756,11.31927
757,11.32693
758,11.33017
759,11.3379
760,11.36107
761,11.3618
762,11.37093
763,11.38463
764,11.38477
765,11.3818
766,11.3935
767,11.3998
768,11.3911
769,11.3979
770,11.40353
771,11.40577
772,11.40603
773,11.40673
774,11.40643
775,11.39813
776,11.40583
777,11.4225
778,11.41147
779,11.4275
780,11.43737
781,11.43627
782,11.42943
783,11.43123
784,11.43907
785,11.44
786,11.44203
787,11.458
788,11.4755
789,11.48553
790,11.49177
791,11.49493
792,11.4924
793,11.4785
794,11.48687
795,11.4937
796,11.49293
797,11.4917
798,11.50223
799,11.53503
800,11.5381
801,11.52817
802,11.54213
803,11.5379
804,11.5449
805,11.54597
806,11.54003
807,11.53523
808,11.5373
