Unnamed: 0,Unnamed: 1
350,8.7976
351,8.7622
352,8.75867
353,8.81167
354,8.8329
355,8.84773
356,8.8799
357,8.86307
358,8.80897
359,8.75513
360,8.70297
361,8.65857
362,8.64967
363,8.6568
364,8.67
365,8.66517
366,8.65013
367,8.6255
368,8.67087
369,8.7449
370,8.77667
371,8.8185
372,8.86513
373,8.85493
374,8.8647
375,8.9141
376,8.92807
377,8.94043
378,8.97397
379,8.9733
380,8.9642
381,8.98017
382,9.00633
383,9.0381
384,9.0681
385,9.08773
386,9.09473
387,9.08507
388,9.0689
389,9.0521
390,9.04983
391,9.04627
392,9.02943
393,9.03567
394,9.04857
395,9.047
396,9.0373
397,9.02303
398,9.0104
399,9.00987
400,9.0205
401,9.02503
402,9.04513
403,9.08107
404,9.1127
405,9.1363
406,9.1493
407,9.1586
408,9.1565
409,9.13807
410,9.12157
411,9.1087
412,9.1025
413,9.09023
414,9.0722
415,9.04653
416,9.0321
417,9.02363
418,9.00303
419,8.989
420,8.9874
421,9.00863
422,9.03893
423,9.0732
424,9.09963
425,9.12977
426,9.1659
427,9.17833
428,9.1752
429,9.16197
430,9.14633
431,9.12663
432,9.1021
433,9.08317
434,9.06877
435,9.05763
436,9.04547
437,9.03277
438,9.01997
439,9.01093
440,9.00797
441,9.0149
442,9.0308
443,9.05667
444,9.09777
445,9.12923
446,9.14203
447,9.11823
448,9.0847
449,9.05343
450,9.0457
451,9.04547
452,9.04823
453,9.04983
454,9.04593
455,9.03543
456,9.02967
457,9.01623
458,8.99323
459,8.99247
460,8.99047
461,8.97867
462,8.9595
463,8.9552
464,8.97247
465,8.96353
466,8.94873
467,8.9412
468,8.92
469,8.90677
470,8.9173
471,8.92243
472,8.92953
473,8.94253
474,8.91957
475,8.88257
476,8.84763
477,8.84533
478,8.85173
479,8.84957
480,8.84157
481,8.82987
482,8.81673
483,8.82157
484,8.81957
485,8.79287
486,8.7857
487,8.78907
488,8.79723
489,8.7885
490,8.78283
491,8.7944
492,8.77963
493,8.7663
494,8.77403
495,8.77193
496,8.76147
497,8.74307
498,8.7421
499,8.74423
500,8.73917
501,8.72663
502,8.72023
503,8.72527
504,8.73473
505,8.737
506,8.72677
507,8.7085
508,8.69577
509,8.694
510,8.69503
511,8.68567
512,8.66647
513,8.65737
514,8.65443
515,8.65403
516,8.6426
517,8.62953
518,8.61923
519,8.62267
520,8.62607
521,8.6259
522,8.61873
523,8.6109
524,8.60763
525,8.6223
526,8.61333
527,8.59927
528,8.6077
529,8.59583
530,8.57867
531,8.57693
532,8.57457
533,8.57527
534,8.58137
535,8.5739
536,8.5584
537,8.54023
538,8.53733
539,8.52457
540,8.4977
541,8.50177
542,8.5008
543,8.4913
544,8.4916
545,8.48847
546,8.4808
547,8.4701
548,8.45853
549,8.44867
550,8.44407
551,8.448
552,8.4453
553,8.42217
554,8.4212
555,8.4175
556,8.39507
557,8.3972
558,8.40027
559,8.39557
560,8.38653
561,8.38113
562,8.37963
563,8.3766
564,8.3661
565,8.35413
566,8.3524
567,8.34763
568,8.3406
569,8.33263
570,8.33203
571,8.33037
572,8.3232
573,8.31457
574,8.30733
575,8.3022
576,8.29853
577,8.29423
578,8.28913
579,8.28397
580,8.2725
581,8.26303
582,8.2635
583,8.24407
584,8.22917
585,8.22937
586,8.22333
587,8.2083
588,8.19047
589,8.19357
590,8.19093
591,8.1815
592,8.16903
593,8.15723
594,8.1497
595,8.1491
596,8.14823
597,8.1424
598,8.13243
599,8.12527
600,8.12003
601,8.11463
602,8.1055
603,8.10213
604,8.0977
605,8.08717
606,8.07547
607,8.065
608,8.05883
609,8.0643
610,8.0535
611,8.04147
612,8.05017
613,8.0397
614,8.02657
615,8.01987
616,8.01613
617,8.01117
618,8.00413
619,7.99433
620,7.9892
621,7.98493
622,7.9775
623,7.9768
624,7.97043
625,7.9583
626,7.9521
627,7.9476
628,7.93917
629,7.9231
630,7.92143
631,7.92223
632,7.9198
633,7.90883
634,7.89463
635,7.88157
636,7.87627
637,7.87323
638,7.86937
639,7.86267
640,7.8538
641,7.84697
642,7.8409
643,7.83237
644,7.8224
645,7.81777
646,7.8177
647,7.8129
648,7.8021
649,7.79003
650,7.78127
651,7.7733
652,7.76767
653,7.76493
654,7.76617
655,7.75957
656,7.7522
657,7.75083
658,7.7377
659,7.73293
660,7.73417
661,7.72977
662,7.71877
663,7.71283
664,7.71547
665,7.7057
666,7.70377
667,7.7005
668,7.68607
669,7.6753
670,7.6717
671,7.67423
672,7.6757
673,7.671
674,7.66077
675,7.64777
676,7.64627
677,7.6382
678,7.62917
679,7.62583
680,7.6179
681,7.6114
682,7.60613
683,7.59967
684,7.58173
685,7.57037
686,7.5694
687,7.5635
688,7.5623
689,7.55553
690,7.54387
691,7.53757
692,7.53373
693,7.52787
694,7.51207
695,7.51573
696,7.5121
697,7.5069
698,7.50783
699,7.5112
700,7.5059
701,7.49493
702,7.48763
703,7.483
704,7.47537
705,7.46633
706,7.464
707,7.45177
708,7.44433
709,7.4428
710,7.4313
711,7.43087
712,7.42773
713,7.41947
714,7.41787
715,7.40703
716,7.3938
717,7.38377
718,7.38273
719,7.3925
720,7.38993
721,7.37357
722,7.36803
723,7.36067
724,7.35743
725,7.35763
726,7.35143
727,7.35053
728,7.348
729,7.34447
730,7.34817
731,7.3373
732,7.32733
733,7.3203
734,7.30887
735,7.3061
736,7.30017
737,7.2878
738,7.2723
739,7.28143
740,7.27587
741,7.25973
742,7.2496
743,7.25233
744,7.2444
745,7.23457
746,7.23
747,7.22107
748,7.22403
749,7.2173
750,7.2032
751,7.2075
752,7.19423
753,7.18603
754,7.1842
755,7.18313
756,7.18533
757,7.17787
758,7.17593
759,7.18467
760,7.17447
761,7.17123
762,7.16967
763,7.16443
764,7.15383
765,7.14967
766,7.14263
767,7.13417
768,7.12657
769,7.12067
770,7.108
771,7.0978
772,7.08967
773,7.08083
774,7.0779
775,7.0772
776,7.07677
777,7.0712
778,7.0521
779,7.05993
780,7.05883
781,7.0514
782,7.0466
783,7.04897
784,7.04013
785,7.02487
786,7.0165
787,7.02617
788,7.02987
789,7.0272
790,7.02087
791,7.01463
792,7.0113
793,7.00997
794,7.0072
795,7.0045
796,6.9973
797,6.98377
798,6.98783
799,7.00357
800,6.98943
801,6.969
802,6.97993
803,6.9678
804,6.96733
805,6.95467
806,6.9388
807,6.9338
808,6.92553
809,6.91137
810,6.90507
811,6.90347
812,6.90393
813,6.90967
814,6.9011
815,6.89367
816,6.88953
817,6.88833
818,6.88837
819,6.88297
820,6.87593
821,6.87713
822,6.87463
823,6.86153
824,6.85773
825,6.84007
826,6.8457
827,6.84353
828,6.83073
829,6.82017
830,6.8157
831,6.815
832,6.81373
833,6.8135
834,6.8096
835,6.79747
836,6.80297
837,6.80957
838,6.79957
839,6.79057
840,6.78883
841,6.7875
842,6.7823
843,6.77087
844,6.77117
845,6.75777
846,6.74027
847,6.73557
848,6.73173
849,6.715
850,6.726
851,6.71887
852,6.71733
853,6.72163
854,6.70833
855,6.71047
856,6.694
857,6.7046
858,6.70793
859,6.70577
860,6.70463
861,6.70057
862,6.69243
863,6.68937
864,6.68833
865,6.687
866,6.67693
867,6.6665
868,6.66597
869,6.65903
870,6.64307
871,6.6327
872,6.64237
873,6.63773
874,6.63033
875,6.62977
876,6.62367
877,6.62863
878,6.6248
879,6.62003
880,6.63013
881,6.6146
882,6.6065
883,6.6282
884,6.63657
885,6.59697
886,6.60733
887,6.59763
888,6.58357
889,6.57357
890,6.57597
891,6.5727
892,6.5492
893,6.5238
894,6.52677
895,6.53193
896,6.50487
897,6.5313
898,6.54693
899,6.537
900,6.5361
901,6.52697
902,6.5259
903,6.53487
904,6.5324
905,6.53093
906,6.52403
907,6.5149
908,6.50487
909,6.49917
910,6.50257
911,6.5259
912,6.51083
913,6.51267
914,6.51437
915,6.4854
916,6.4798
917,6.4869
918,6.44227
919,6.46727
920,6.45577
921,6.43677
922,6.43707
923,6.43197
924,6.43373
925,6.43713
926,6.43893
927,6.43883
928,6.4374
929,6.43077
930,6.42047
931,6.4232
932,6.43973
933,6.43643
934,6.41607
935,6.43363
936,6.45257
937,6.40523
938,6.41347
939,6.4183
940,6.4239
941,6.38097
942,6.32527
943,6.3647
944,6.3661
945,6.34987
946,6.34033
947,6.355
948,6.36903
949,6.29887
950,6.3447
951,6.35677
952,6.33383
953,6.3675
954,6.34757
955,6.34757
956,6.34443
957,6.3079
958,6.33037
959,6.3843
960,6.34753
961,6.36833
962,6.26543
963,6.34013
964,6.37533
965,6.41627
966,6.32337
967,6.3316
968,6.34647
969,6.40357
970,6.33907
971,6.25337
972,6.277
973,6.26307
974,6.33167
975,6.31307
976,6.2844
977,6.3385
978,6.33673
979,6.294
980,6.20297
981,6.26623
982,6.2228
983,6.24107
984,6.19407
985,6.1379
986,6.11327
987,6.10777
988,6.10467
989,6.1005
990,6.0844
991,6.09887
992,6.11587
993,6.11917
994,6.0672
995,6.11177
996,6.12077
997,6.13073
998,6.14027
999,6.14887
1000,6.15617
1001,6.1617
1002,6.1661
1003,6.16893
1004,6.16967
1005,6.16737
1006,6.1609
1007,6.15273
1008,6.1459
1009,6.14277
1010,6.14187
1011,6.14243
1012,6.14357
1013,6.1452
1014,6.14863
1015,6.15203
1016,6.1533
1017,6.15037
1018,6.1438
1019,6.1361
1020,6.1301
1021,6.12737
1022,6.12663
1023,6.12673
1024,6.12667
1025,6.12613
1026,6.12587
