wavelength,reflectance
350,27.0854
351,26.79028
352,26.5542
353,26.3935
354,26.2288
355,26.1041
356,26.0631
357,26.03838
358,26.02118
359,25.99388
360,26.01093
361,26.06285
362,26.04635
363,25.98103
364,25.871
365,25.69003
366,25.48828
367,25.31403
368,25.17873
369,25.06605
370,24.94115
371,24.87745
372,24.88135
373,24.9105
374,24.99643
375,25.14033
376,25.2061
377,25.25928
378,25.34538
379,25.33015
380,25.25103
381,25.15798
382,25.04778
383,24.93328
384,24.84103
385,24.76633
386,24.7084
387,24.65808
388,24.64223
389,24.67178
390,24.76045
391,24.87885
392,25.00208
393,25.17763
394,25.3587
395,25.4898
396,25.537
397,25.5103
398,25.44343
399,25.35773
400,25.25413
401,25.10538
402,24.99625
403,24.94698
404,24.97315
405,25.0155
406,25.0441
407,25.02978
408,25.0102
409,25.01258
410,25.06183
411,25.13468
412,25.19993
413,25.27
414,25.31043
415,25.2515
416,25.18175
417,25.12345
418,25.0943
419,25.13548
420,25.253
421,25.42265
422,25.64183
423,25.89688
424,26.06808
425,26.1986
426,26.30023
427,26.31973
428,26.29593
429,26.25878
430,26.22168
431,26.19658
432,26.19383
433,26.1679
434,26.1379
435,26.12933
436,26.12273
437,26.11508
438,26.1009
439,26.09953
440,26.12895
441,26.22625
442,26.3633
443,26.51678
444,26.64038
445,26.77438
446,26.90848
447,26.98445
448,26.97923
449,26.89808
450,26.77033
451,26.73573
452,26.80535
453,26.8584
454,26.91085
455,26.9635
456,27.03345
457,27.07238
458,27.06798
459,27.1085
460,27.16035
461,27.2101
462,27.2384
463,27.26843
464,27.30845
465,27.34313
466,27.37038
467,27.38835
468,27.42575
469,27.49525
470,27.6081
471,27.78903
472,27.90075
473,27.83528
474,27.5507
475,27.27028
476,27.1685
477,27.26808
478,27.42795
479,27.53918
480,27.62335
481,27.66565
482,27.65585
483,27.67978
484,27.70205
485,27.69988
486,27.7448
487,27.79708
488,27.82828
489,27.83778
490,27.8579
491,27.91255
492,27.92163
493,27.94345
494,28.01878
495,28.04028
496,28.049
497,28.07258
498,28.09148
499,28.10973
500,28.13018
501,28.15653
502,28.19195
503,28.23515
504,28.2579
505,28.28335
506,28.31878
507,28.3444
508,28.36958
509,28.39725
510,28.4234
511,28.43618
512,28.43688
513,28.44348
