wavelength,reflectance
350,12.1969
351,11.881
352,11.59703
353,11.3714
354,11.16227
355,10.9953
356,10.8935
357,10.85638
358,10.87143
359,10.90713
360,10.96108
361,11.01423
362,10.96608
363,10.86025
364,10.71305
365,10.50008
366,10.26148
367,10.0345
368,9.84368
369,9.67873
370,9.51885
371,9.4011
372,9.33685
373,9.33908
374,9.38503
375,9.46113
376,9.46203
377,9.42708
378,9.38288
379,9.29575
380,9.18718
381,9.08835
382,8.9613
383,8.82015
384,8.7013
385,8.5974
386,8.50788
387,8.4233
388,8.38313
389,8.3993
390,8.41598
391,8.45933
392,8.54485
393,8.66085
394,8.77858
395,8.8607
396,8.91753
397,8.93795
398,8.9021
399,8.82383
400,8.701
401,8.5114
402,8.34693
403,8.22723
404,8.13933
405,8.0787
406,8.04153
407,8.04263
408,8.05208
409,8.04578
410,8.064
411,8.10323
412,8.16048
413,8.20685
414,8.23988
415,8.25335
416,8.26008
417,8.25748
418,8.23295
419,8.2181
420,8.22185
421,8.25755
422,8.29985
423,8.3399
424,8.37335
425,8.3975
426,8.41098
427,8.41135
428,8.40743
429,8.40625
430,8.3984
431,8.39503
432,8.40395
433,8.42748
434,8.45545
435,8.47453
436,8.48325
437,8.48613
438,8.48808
439,8.49783
440,8.5193
441,8.55838
442,8.6153
443,8.68013
444,8.73228
445,8.7769
446,8.81208
447,8.83243
448,8.82905
449,8.80208
450,8.75428
451,8.7331
452,8.74208
453,8.73545
454,8.7414
455,8.766
456,8.76743
457,8.7743
458,8.79578
459,8.81238
460,8.82598
461,8.83648
462,8.844
463,8.84585
464,8.84283
465,8.86323
466,8.8899
467,8.91035
468,8.9109
469,8.93258
470,9.0059
471,9.06035
472,9.09435
473,9.10253
474,9.0204
475,8.92605
476,8.87868
477,8.89578
478,8.94048
479,8.98473
480,9.02245
481,9.04425
482,9.04268
483,9.06393
484,9.09263
485,9.11888
486,9.15758
487,9.19335
488,9.21545
489,9.26748
490,9.3158
491,9.33648
492,9.3644
493,9.4023
494,9.45323
495,9.49053
496,9.51905
497,9.54185
498,9.5865
499,9.63068
500,9.65835
501,9.68735
502,9.72943
503,9.78633
504,9.81673
505,9.8408
506,9.86825
507,9.92163
508,9.96878
509,9.99915
510,10.04623
511,10.08155
512,10.10208
513,10.1273
514,10.15803
515,10.19583
516,10.24545
517,10.29023
518,10.32883
519,10.3715
520,10.42803
521,10.49083
522,10.5399
523,10.58655
524,10.63778
525,10.70935
526,10.76533
527,10.81055
528,10.8523
529,10.90228
530,10.95638
531,11.00863
532,11.07718
533,11.1456
534,11.20208
535,11.27213
536,11.32828
537,11.35753
538,11.37535
539,11.3997
540,11.43918
541,11.48358
542,11.53665
543,11.59753
544,11.66125
545,11.71838
546,11.77035
547,11.82335
548,11.8781
549,11.9344
550,11.99178
551,12.04473
552,12.09283
553,12.13658
554,12.19268
555,12.24915
556,12.2981
557,12.35725
558,12.41615
559,12.46983
560,12.51298
561,12.56218
562,12.61925
563,12.67583
564,12.7368
565,12.79903
566,12.85665
567,12.90883
568,12.959
569,13.0109
570,13.06053
571,13.1037
572,13.14038
573,13.18935
574,13.23943
575,13.28675
576,13.32948
577,13.37265
578,13.41155
579,13.43125
580,13.46545
581,13.50195
582,13.5271
583,13.55385
584,13.578
585,13.59995
586,13.63508
587,13.66885
588,13.699
589,13.72943
590,13.75385
591,13.77905
592,13.81785
593,13.8452
594,13.87195
595,13.90613
596,13.94513
597,13.98283
598,14.01683
599,14.0474
600,14.07125
601,14.0921
602,14.1171
603,14.14645
604,14.17243
605,14.18973
606,14.21958
607,14.24443
608,14.26473
609,14.30045
610,14.31875
611,14.33038
612,14.35088
613,14.3767
614,14.39963
615,14.41575
616,14.43038
617,14.45018
618,14.47298
619,14.492
620,14.50665
621,14.52528
622,14.55525
623,14.57988
624,14.59825
625,14.6142
626,14.64033
627,14.67375
628,14.70328
629,14.71973
630,14.75203
631,14.7826
632,14.80675
633,14.82833
634,14.8372
635,14.84195
636,14.85965
637,14.87918
638,14.89785
639,14.91533
640,14.93895
641,14.96365
642,14.98493
643,14.99673
644,15.0144
645,15.0357
646,15.058
647,15.07808
648,15.09315
649,15.1093
650,15.13248
651,15.16035
652,15.18675
653,15.21433
654,15.25968
655,15.2812
656,15.29618
657,15.3233
658,15.3419
659,15.37025
660,15.401
661,15.41523
662,15.43623
663,15.4591
664,15.48283
665,15.5192
666,15.54313
667,15.55505
668,15.55953
669,15.57833
670,15.60573
671,15.6373
672,15.66423
673,15.68925
674,15.7081
675,15.72223
676,15.75373
677,15.7908
678,15.8197
679,15.83055
680,15.85543
681,15.88035
682,15.90143
683,15.91768
684,15.92453
685,15.9302
686,15.942
687,15.9681
688,15.99258
689,16.01773
690,16.04408
691,16.0549
692,16.08108
693,16.10978
694,16.12303
695,16.1585
696,16.18963
697,16.21615
698,16.24188
699,16.2839
700,16.31543
701,16.33858
702,16.3674
703,16.38565
704,16.4119
705,16.44923
706,16.48935
707,16.50893
708,16.52763
709,16.55305
710,16.57988
711,16.60013
712,16.62065
713,16.64475
714,16.67145
715,16.706
716,16.74015
717,16.77288
718,16.8128
719,16.84413
720,16.87448
721,16.90473
722,16.92568
723,16.96753
724,17.00585
725,17.03333
726,17.0623
727,17.08675
728,17.12328
729,17.1711
730,17.21188
731,17.2402
732,17.27443
733,17.31633
734,17.3544
735,17.37318
736,17.39925
737,17.426
738,17.44138
739,17.49245
740,17.5172
741,17.52868
742,17.55768
743,17.58725
744,17.59688
745,17.61518
746,17.6574
747,17.68855
748,17.71923
749,17.75398
750,17.79395
751,17.83603
752,17.84815
753,17.87355
754,17.90845
755,17.93565
756,17.98085
757,18.01305
758,18.0427
759,18.07975
760,18.1185
761,18.1559
762,18.19445
763,18.22653
764,18.24505
765,18.27683
766,18.30175
767,18.32548
768,18.3499
769,18.35823
770,18.3905
771,18.41425
772,18.42778
773,18.4419
774,18.46725
775,18.48403
776,18.50973
777,18.5417
778,18.55705
779,18.58675
780,18.61228
781,18.6224
782,18.62293
783,18.65605
784,18.6857
785,18.6949
786,18.70938
787,18.75825
788,18.78873
789,18.8182
790,18.84353
791,18.8548
792,18.8479
793,18.85933
794,18.88453
795,18.90475
796,18.9213
797,18.94455
798,18.97285
799,18.98635
800,18.99915
801,19.02018
802,19.04525
803,19.03438
804,19.05633
805,19.0625
806,19.04515
807,19.02948
808,19.05553
809,19.06653
810,19.07313
811,19.07503
812,19.08285
813,19.12325
814,19.128
815,19.11918
816,19.12293
817,19.14213
818,19.15635
819,19.16358
820,19.17595
821,19.18803
822,19.19343
823,19.19365
824,19.20143
825,19.18065
826,19.2005
827,19.20418
828,19.2074
829,19.23128
830,19.22835
831,19.23225
832,19.23483
833,19.2517
834,19.26403
835,19.23945
836,19.23953
837,19.2345
838,19.2407
839,19.24935
840,19.25433
841,19.2569
842,19.25848
843,19.24743
844,19.26903
845,19.26638
846,19.25445
847,19.25805
848,19.24565
849,19.2578
850,19.23658
851,19.254
852,19.2636
853,19.2395
854,19.20938
855,19.19108
856,19.21595
857,19.25488
858,19.2575
859,19.24905
860,19.24028
861,19.22275
862,19.23418
863,19.23305
864,19.23053
865,19.22845
866,19.24648
867,19.2665
868,19.26743
869,19.28435
870,19.27078
871,19.26573
872,19.28678
873,19.30858
874,19.31873
875,19.3165
876,19.30838
877,19.31485
878,19.3025
879,19.30218
880,19.30175
881,19.30765
882,19.31263
883,19.33043
884,19.34875
885,19.31498
886,19.29548
887,19.29303
888,19.3133
889,19.27933
890,19.2623
891,19.25333
892,19.2533
893,19.25135
894,19.21283
895,19.24565
896,19.2328
897,19.21698
898,19.26465
899,19.25948
900,19.2629
901,19.27055
902,19.2809
903,19.28833
904,19.27893
905,19.27015
906,19.2656
907,19.2281
908,19.24615
909,19.25378
910,19.22948
911,19.26143
912,19.28235
913,19.29745
914,19.31055
915,19.3257
916,19.35893
917,19.37953
918,19.37013
919,19.36565
920,19.37583
921,19.3634
922,19.33238
923,19.28368
924,19.32505
925,19.34385
926,19.33158
927,19.33043
928,19.33603
929,19.34168
930,19.34173
931,19.35843
932,19.39333
933,19.39725
934,19.38305
935,19.40108
936,19.40628
937,19.38015
938,19.33588
939,19.38445
940,19.37523
941,19.34668
942,19.35383
943,19.37868
944,19.3627
945,19.36858
946,19.40998
947,19.36108
948,19.40773
949,19.3417
950,19.3371
951,19.3898
952,19.44635
953,19.46548
954,19.4107
955,19.41873
956,19.4361
957,19.43985
958,19.45065
959,19.48195
960,19.52423
961,19.47493
962,19.51978
963,19.51023
964,19.51553
965,19.55143
966,19.5224
967,19.63023
968,19.6218
969,19.59028
970,19.5541
971,19.55843
972,19.49138
973,19.55873
974,19.56178
975,19.5079
976,19.6059
977,19.67288
978,19.66778
979,19.65938
980,19.67753
981,19.50103
982,19.46493
983,19.5766
984,19.46658
985,19.4258
986,19.40905
987,19.39965
988,19.39228
989,19.41215
990,19.40805
991,19.39685
992,19.39693
993,19.49698
994,19.50818
995,19.56998
996,19.62138
997,19.66838
998,19.71203
999,19.75225
1000,19.78785
1001,19.81768
1002,19.84118
1003,19.86038
1004,19.87753
1005,19.89438
1006,19.9095
1007,19.923
1008,19.93558
1009,19.94755
1010,19.95835
1011,19.96845
1012,19.97843
1013,19.98888
1014,19.99998
1015,20.01065
1016,20.01973
1017,20.02565
1018,20.02835
1019,20.0306
1020,20.03533
1021,20.0444
1022,20.0563
1023,20.06978
1024,20.08343
1025,20.09778
1026,20.11395
1027,20.12903
1028,20.14005
1029,20.14408
1030,20.14275
1031,20.14078
1032,20.14288
1033,20.1504
1034,20.16083
1035,20.17313
1036,20.18615
1037,20.20098
1038,20.21773
1039,20.23385
1040,20.2468
1041,20.25543
1042,20.26153
1043,20.2672
1044,20.27465
1045,20.28358
1046,20.2932
1047,20.3036
1048,20.31495
1049,20.32805
1050,20.34218
1051,20.35595
1052,20.36805
1053,20.37798
1054,20.38703
1055,20.3969
1056,20.40893
1057,20.42295
1058,20.43815
1059,20.45385
1060,20.46955
1061,20.48615
1062,20.50293
1063,20.51878
1064,20.53258
1065,20.54413
1066,20.5552
1067,20.56773
1068,20.5836
1069,20.60288
1070,20.62293
1071,20.64105
1072,20.65543
1073,20.6675
1074,20.67783
1075,20.68705
1076,20.694
1077,20.6978
1078,20.7025
1079,20.71225
1080,20.73015
1081,20.75393
1082,20.77948
1083,20.80288
1084,20.8239
1085,20.84423
1086,20.86298
1087,20.87915
1088,20.89135
1089,20.90088
1090,20.91023
1091,20.9219
1092,20.93595
1093,20.95125
1094,20.96693
1095,20.98243
1096,20.99845
1097,21.01463
1098,21.03005
1099,21.04373
1100,21.05515
1101,21.06578
1102,21.07698
1103,21.09015
1104,21.10475
1105,21.12018
1106,21.13615
1107,21.15235
1108,21.169
1109,21.18615
1110,21.2037
1111,21.22175
1112,21.24058
1113,21.25953
1114,21.27792
1115,21.29523
1116,21.31163
1117,21.32798
1118,21.34498
1119,21.36313
1120,21.382
1121,21.4011
1122,21.41998
1123,21.43835
1124,21.45663
1125,21.47485
1126,21.49343
1127,21.51258
1128,21.53205
1129,21.5512
1130,21.56935
1131,21.5868
1132,21.60365
1133,21.61945
1134,21.63385
1135,21.64585
1136,21.65673
1137,21.66818
1138,21.68178
1139,21.69723
1140,21.71375
1141,21.73063
1142,21.74745
1143,21.76415
1144,21.7813
1145,21.79933
1146,21.81888
1147,21.83998
1148,21.8617
1149,21.8832
1150,21.90413
1151,21.92513
1152,21.94548
1153,21.96448
1154,21.9811
1155,21.9959
1156,22.01035
1157,22.0259
1158,22.04245
1159,22.05953
1160,22.07768
1161,22.0977
1162,22.12058
1163,22.1454
1164,22.17013
1165,22.19298
1166,22.21465
1167,22.23545
1168,22.255
1169,22.2728
1170,22.2881
1171,22.30215
1172,22.31675
1173,22.33358
1174,22.35255
1175,22.37208
1176,22.39028
1177,22.40573
1178,22.41865
1179,22.4306
1180,22.44288
1181,22.45598
1182,22.46908
1183,22.4828
1184,22.49783
1185,22.51555
1186,22.53535
1187,22.5548
1188,22.57128
1189,22.58365
1190,22.59368
1191,22.60323
1192,22.61405
1193,22.62508
1194,22.63635
1195,22.6495
1196,22.66613
1197,22.68778
1198,22.71188
1199,22.73478
1200,22.75358
1201,22.76953
1202,22.78368
1203,22.7966
1204,22.8083
1205,22.8175
1206,22.82633
1207,22.83723
1208,22.852
1209,22.8693
1210,22.88785
1211,22.9061
1212,22.92388
1213,22.94193
1214,22.95955
1215,22.97618
1216,22.9915
1217,23.00603
1218,23.0201
1219,23.0343
1220,23.04858
1221,23.0627
1222,23.07653
1223,23.08978
1224,23.10208
1225,23.11408
1226,23.12648
1227,23.1399
1228,23.15418
1229,23.16897
1230,23.184
1231,23.1993
1232,23.21518
1233,23.231
1234,23.24628
1235,23.2604
1236,23.27373
1237,23.287
1238,23.30093
1239,23.3153
1240,23.32995
1241,23.34555
1242,23.36298
1243,23.38333
1244,23.40525
1245,23.42648
1246,23.4449
1247,23.46163
1248,23.4767
1249,23.4891
1250,23.49728
1251,23.49903
1252,23.49933
1253,23.50393
1254,23.51793
1255,23.53925
1256,23.56303
1257,23.58435
1258,23.60228
1259,23.61943
1260,23.6338
1261,23.64345
1262,23.64508
1263,23.6408
1264,23.6369
1265,23.63955
1266,23.65008
1267,23.66453
1268,23.67923
1269,23.69083
1270,23.70055
1271,23.7093
1272,23.71735
1273,23.72465
1274,23.7306
1275,23.7363
1276,23.74308
1277,23.75223
1278,23.76337
1279,23.7744
1280,23.78315
1281,23.7877
1282,23.7893
1283,23.7909
1284,23.79545
1285,23.80343
1286,23.81343
1287,23.82475
1288,23.837
1289,23.85193
1290,23.86775
1291,23.88178
1292,23.89128
1293,23.8963
1294,23.89945
1295,23.90323
1296,23.90903
1297,23.9153
1298,23.92263
1299,23.9315
1300,23.9439
1301,23.95928
1302,23.97355
1303,23.98258
1304,23.98533
1305,23.98405
1306,23.98038
1307,23.97563
1308,23.96633
1309,23.95555
1310,23.9488
1311,23.9511
1312,23.9612
1313,23.976
1314,23.9924
1315,24.0092
1316,24.02853
1317,24.0484
1318,24.06665
1319,24.08205
1320,24.09578
1321,24.10888
1322,24.12228
1323,24.13638
1324,24.15058
1325,24.16415
1326,24.1765
1327,24.18803
1328,24.19865
1329,24.20803
1330,24.21578
1331,24.22145
1332,24.22608
1333,24.2308
1334,24.23695
1335,24.2448
1336,24.2512
1337,24.25305
1338,24.2488
1339,24.24025
1340,24.22948
1341,24.21828
1342,24.20383
1343,24.1879
1344,24.17523
1345,24.17048
1346,24.17358
1347,24.1811
1348,24.18948
1349,24.19653
1350,24.2047
1351,24.21258
1352,24.21808
1353,24.21983
1354,24.21883
1355,24.21605
1356,24.2125
1357,24.20818
1358,24.20273
1359,24.1964
1360,24.18938
1361,24.18113
1362,24.17215
1363,24.16313
1364,24.15485
1365,24.14773
1366,24.14028
1367,24.13098
1368,24.11963
1369,24.1072
1370,24.09208
1371,24.07243
1372,24.04758
1373,24.01845
1374,23.98583
1375,23.95015
1376,23.90885
1377,23.86418
1378,23.8207
1379,23.7823
1380,23.7471
1381,23.71423
1382,23.6833
1383,23.65528
1384,23.63138
1385,23.60745
1386,23.57893
1387,23.54435
1388,23.50598
1389,23.46533
1390,23.42375
1391,23.38185
1392,23.33848
1393,23.29253
1394,23.2429
1395,23.18935
1396,23.13298
1397,23.07488
1398,23.0159
1399,22.95543
1400,22.8933
1401,22.82945
1402,22.764
1403,22.69685
1404,22.62795
1405,22.55678
1406,22.47603
1407,22.3929
1408,22.32108
1409,22.27095
1410,22.23383
1411,22.21263
1412,22.21335
1413,22.24308
1414,22.3018
1415,22.37733
1416,22.45698
1417,22.54278
1418,22.6383
1419,22.73293
1420,22.81643
1421,22.89068
1422,22.95828
1423,23.01775
1424,23.06725
1425,23.10558
1426,23.13653
1427,23.16445
1428,23.19113
1429,23.21405
1430,23.23475
1431,23.25473
1432,23.2739
1433,23.29185
1434,23.309
1435,23.3259
1436,23.34253
1437,23.35863
1438,23.37385
1439,23.38805
1440,23.4012
1441,23.4136
1442,23.42545
1443,23.43605
1444,23.44535
1445,23.45558
1446,23.46908
1447,23.48735
1448,23.508
1449,23.52775
1450,23.54365
1451,23.55648
1452,23.5674
1453,23.57693
1454,23.58495
1455,23.5905
1456,23.59593
1457,23.6038
1458,23.61645
1459,23.63185
1460,23.64605
1461,23.65505
1462,23.65843
1463,23.65883
1464,23.6588
1465,23.65977
1466,23.65963
1467,23.66043
1468,23.66468
1469,23.6742
1470,23.68755
1471,23.7026
1472,23.71715
1473,23.73303
1474,23.7494
1475,23.76355
1476,23.7729
1477,23.77763
1478,23.78008
1479,23.7826
1480,23.78568
1481,23.78775
1482,23.79128
1483,23.79885
1484,23.81278
1485,23.83048
1486,23.84745
1487,23.85933
1488,23.86588
1489,23.87063
1490,23.87725
1491,23.88855
1492,23.90313
1493,23.91888
1494,23.93373
1495,23.94903
1496,23.9649
1497,23.9772
1498,23.98175
1499,23.97465
1500,23.96275
1501,23.95505
1502,23.9588
1503,23.97073
1504,23.98725
1505,24.0053
1506,24.028
1507,24.05475
1508,24.07718
1509,24.08705
1510,24.0821
1511,24.06948
1512,24.05698
1513,24.05003
1514,24.04405
1515,24.04033
1516,24.04103
1517,24.0479
1518,24.05973
1519,24.07405
1520,24.0886
1521,24.1055
1522,24.12358
1523,24.1392
1524,24.1498
1525,24.15713
1526,24.16135
1527,24.16228
1528,24.1575
1529,24.14758
1530,24.1382
1531,24.1352
1532,24.14073
1533,24.15025
1534,24.1586
1535,24.16188
1536,24.16223
1537,24.16073
1538,24.15813
1539,24.15373
1540,24.1473
1541,24.14138
1542,24.13823
1543,24.13738
1544,24.1382
1545,24.14073
1546,24.14528
