Unnamed: 0,Unnamed: 1
350,7.62056
351,7.5985
352,7.56096
353,7.50276
354,7.4562
355,7.41654
356,7.38184
357,7.35116
358,7.32634
359,7.30996
360,7.30892
361,7.31904
362,7.30876
363,7.29114
364,7.26978
365,7.22766
366,7.17946
367,7.13982
368,7.08728
369,7.03658
370,7.01292
371,7.00596
372,7.00942
373,6.99444
374,7.00618
375,7.05456
376,7.06734
377,7.05702
378,7.03008
379,6.99442
380,6.95464
381,6.91744
382,6.87684
383,6.83326
384,6.7861
385,6.75364
386,6.73434
387,6.6991
388,6.66408
389,6.63484
390,6.6056
391,6.58302
392,6.57146
393,6.5801
394,6.60562
395,6.64474
396,6.67298
397,6.69368
398,6.72044
399,6.73812
400,6.74206
401,6.72562
402,6.69396
403,6.64972
404,6.59546
405,6.54572
406,6.50638
407,6.45704
408,6.41818
409,6.40428
410,6.40224
411,6.4093
412,6.42168
413,6.43078
414,6.43546
415,6.43228
416,6.43118
417,6.43164
418,6.42962
419,6.42884
420,6.4312
421,6.44418
422,6.44816
423,6.43752
424,6.42696
425,6.41608
426,6.40548
427,6.3962
428,6.38742
429,6.37842
430,6.35146
431,6.3246
432,6.31086
433,6.3039
434,6.30112
435,6.29898
436,6.29498
437,6.29388
438,6.30244
439,6.30812
440,6.31544
441,6.33878
442,6.35214
443,6.35802
444,6.37098
445,6.36736
446,6.34902
447,6.3416
448,6.34146
449,6.34912
450,6.36978
451,6.38034
452,6.37346
453,6.33276
454,6.29102
455,6.2631
456,6.24818
457,6.22628
458,6.19226
459,6.18352
460,6.18628
461,6.19514
462,6.20432
463,6.21134
464,6.21512
465,6.22406
466,6.22646
467,6.21414
468,6.22814
469,6.23604
470,6.2145
471,6.17936
472,6.15462
473,6.15996
474,6.21436
475,6.27904
476,6.32358
477,6.30346
478,6.25144
479,6.192
480,6.17422
481,6.16518
482,6.14184
483,6.13654
484,6.13786
485,6.13824
486,6.14664
487,6.15352
488,6.15198
489,6.16346
490,6.1782
491,6.18952
492,6.19362
493,6.2105
494,6.25462
495,6.26326
496,6.26692
497,6.2866
498,6.30268
499,6.3213
500,6.34566
501,6.35542
502,6.36186
503,6.36964
504,6.3815
505,6.39404
506,6.40558
507,6.41272
508,6.42582
509,6.44746
510,6.4588
511,6.46782
512,6.4783
513,6.49538
514,6.51654
515,6.54118
516,6.57118
517,6.59002
518,6.60038
519,6.6308
520,6.66294
521,6.69534
522,6.73214
523,6.76196
524,6.79132
525,6.83972
526,6.87496
527,6.90368
528,6.936
529,6.9666
530,7.00408
531,7.06108
532,7.1015
533,7.13258
534,7.1591
535,7.19188
536,7.22344
537,7.2544
538,7.32974
539,7.40546
540,7.46352
541,7.51444
