wavelength,reflectance
350,38.11494
351,38.07849
352,38.07219
353,38.10569
354,38.11511
355,38.10289
356,38.0615
357,38.04314
358,38.02286
359,37.92624
360,37.86411
361,37.84461
362,37.8076
363,37.7843
364,37.78143
365,37.74661
366,37.6878
367,37.60248
368,37.57861
369,37.5694
370,37.49339
371,37.40116
372,37.31361
373,37.28379
374,37.30723
375,37.37519
376,37.29684
377,37.21881
378,37.24709
379,37.18409
380,37.08348
381,37.01223
382,36.97636
383,36.95909
384,36.91235
385,36.89393
386,36.90323
387,36.88158
388,36.86494
389,36.8681
390,36.92478
391,36.98465
392,37.00888
393,37.07824
394,37.15029
395,37.17351
396,37.14033
397,37.06483
398,36.98329
399,36.90033
400,36.81721
401,36.72761
402,36.64634
403,36.58551
404,36.60629
405,36.62935
406,36.62179
407,36.60273
408,36.57493
409,36.54078
410,36.56996
411,36.62175
412,36.64154
413,36.65921
414,36.66169
415,36.61974
416,36.58436
417,36.55596
418,36.51843
419,36.50753
420,36.52306
421,36.53353
422,36.54965
423,36.57258
424,36.59038
425,36.60908
426,36.63061
427,36.65633
428,36.67321
429,36.67104
430,36.6581
431,36.63249
432,36.59311
433,36.56574
434,36.54656
435,36.53016
436,36.53126
437,36.53516
438,36.52104
439,36.51828
440,36.53124
441,36.56355
442,36.61933
443,36.6856
444,36.73443
445,36.77305
446,36.79748
447,36.79266
448,36.76391
449,36.71819
450,36.66838
451,36.67524
452,36.73456
453,36.73806
454,36.76121
455,36.82385
456,36.84366
457,36.82645
458,36.78245
459,36.82104
460,36.84731
461,36.83068
462,36.85443
463,36.86209
464,36.83655
465,36.84574
466,36.85201
467,36.82969
468,36.80186
469,36.80995
470,36.88605
471,36.9613
472,36.99721
473,36.96093
474,36.88484
475,36.79035
476,36.69764
477,36.71093
478,36.76615
479,36.81698
480,36.83384
481,36.83328
482,36.82674
483,36.83435
484,36.8476
485,36.86104
486,36.88341
487,36.89904
488,36.89608
489,36.88485
490,36.89254
491,36.93938
492,36.93296
493,36.93194
494,36.97689
495,36.9686
496,36.95345
497,36.96305
498,36.94658
499,36.93333
500,36.94318
501,36.9339
502,36.9485
503,36.99799
504,37.01626
505,37.02263
