wavelength,reflectance
350,14.15747
351,13.6918
352,13.24717
353,12.8565
354,12.49443
355,12.20363
356,12.02537
357,11.96653
358,12.00667
359,12.09817
360,12.18593
361,12.24297
362,12.18883
363,12.0274
364,11.76743
365,11.50277
366,11.21173
367,10.87453
368,10.57727
369,10.3118
370,10.05647
371,9.87113
372,9.7659
373,9.72163
374,9.74787
375,9.8389
376,9.8623
377,9.83697
378,9.77157
379,9.67987
380,9.56263
381,9.4233
382,9.2631
383,9.08863
384,8.91327
385,8.74643
386,8.59157
387,8.44743
388,8.35387
389,8.32477
390,8.32653
391,8.37803
392,8.48853
393,8.66417
394,8.87097
395,9.06723
396,9.21507
397,9.29483
398,9.279
399,9.1904
400,9.02727
401,8.76913
402,8.50843
403,8.2761
404,8.1131
405,8.00483
406,7.94317
407,7.9122
408,7.90877
409,7.92723
410,7.96
411,8.0082
412,8.07373
413,8.1349
414,8.1843
415,8.2056
416,8.23033
417,8.2589
418,8.28513
419,8.30177
420,8.31323
421,8.34573
422,8.38097
423,8.4114
424,8.41287
425,8.40933
426,8.40907
427,8.3817
428,8.36283
429,8.3788
430,8.4017
431,8.42537
432,8.44367
433,8.46377
434,8.49413
435,8.547
436,8.5994
437,8.64523
438,8.67683
439,8.70377
440,8.73527
441,8.79207
442,8.85147
443,8.90947
444,8.96293
445,9.01177
446,9.05547
447,9.09693
448,9.11967
449,9.12193
450,9.11273
451,9.09683
452,9.07757
453,9.0627
454,9.04973
455,9.0402
456,9.0587
457,9.0646
458,9.0466
459,9.0669
460,9.09083
461,9.10677
462,9.1285
463,9.16427
464,9.21497
465,9.23517
466,9.25033
467,9.27823
468,9.3142
469,9.3528
470,9.3895
471,9.41907
472,9.43343
473,9.42677
474,9.4296
475,9.4444
476,9.47377
477,9.47577
478,9.46847
479,9.46433
480,9.48637
481,9.50773
482,9.5093
483,9.53923
484,9.581
485,9.62353
486,9.66433
487,9.70983
488,9.7646
489,9.82183
490,9.87693
491,9.9262
492,9.9798
493,10.036
494,10.09397
495,10.15123
496,10.21813
497,10.30233
498,10.37817
499,10.4438
500,10.4976
501,10.56323
502,10.62837
503,10.6881
504,10.7413
505,10.79063
506,10.83877
507,10.8997
508,10.96177
509,11.01977
510,11.07047
511,11.12283
512,11.18077
513,11.25123
514,11.30777
515,11.35363
516,11.4312
517,11.50543
518,11.57313
519,11.6526
520,11.7387
521,11.82703
522,11.91083
523,11.98337
524,12.0552
525,12.1528
526,12.25837
527,12.35473
528,12.41867
529,12.49993
530,12.5963
531,12.70473
532,12.79057
533,12.86747
534,12.94513
535,13.03213
536,13.11067
537,13.17497
538,13.26237
539,13.35493
540,13.44487
541,13.52603
542,13.61003
543,13.69413
544,13.75303
545,13.82383
546,13.90303
547,13.96853
548,14.0476
549,14.13043
550,14.1943
551,14.2769
552,14.35883
553,14.42057
554,14.49063
555,14.56067
556,14.62667
557,14.7156
558,14.80753
559,14.89493
560,14.9815
561,15.07123
562,15.16327
563,15.2508
564,15.3438
565,15.42813
566,15.4767
567,15.56513
568,15.66497
569,15.7452
570,15.8201
571,15.8929
572,15.9666
573,16.04517
574,16.12157
575,16.192
576,16.24947
577,16.30907
578,16.36793
579,16.4127
580,16.4661
581,16.5206
582,16.56803
583,16.62153
584,16.68433
585,16.75313
586,16.79657
587,16.84217
588,16.8939
589,16.94417
590,17.0006
591,17.0525
592,17.08
593,17.13347
594,17.19493
595,17.2526
596,17.32163
597,17.3811
598,17.4289
599,17.47917
600,17.53023
601,17.58577
602,17.65183
603,17.7198
604,17.78757
605,17.85267
606,17.90637
607,17.95373
608,17.99767
609,18.0412
610,18.08433
611,18.13117
612,18.1877
613,18.23423
614,18.28023
615,18.33187
616,18.39513
617,18.43973
618,18.4713
619,18.51067
620,18.56553
621,18.62027
622,18.66
623,18.7026
624,18.7534
625,18.80927
626,18.85313
627,18.90447
628,18.95507
629,18.99663
630,19.05083
631,19.0923
632,19.1191
633,19.149
634,19.1896
635,19.2417
636,19.30383
637,19.34073
638,19.37527
639,19.42153
640,19.48343
641,19.53057
642,19.56293
643,19.58997
644,19.6249
645,19.6638
646,19.70393
647,19.74377
648,19.77963
649,19.82563
650,19.89343
651,19.94313
652,19.99203
653,20.0449
654,20.1007
655,20.15477
656,20.21707
657,20.29497
658,20.3407
659,20.40633
660,20.47397
661,20.49383
662,20.5556
663,20.60723
664,20.63
665,20.6951
666,20.75287
667,20.79753
668,20.82923
669,20.85357
670,20.89487
671,20.9513
672,20.99047
673,21.0622
674,21.11183
675,21.12067
676,21.17057
677,21.21607
678,21.27177
679,21.353
680,21.40423
681,21.42813
682,21.44567
683,21.4888
684,21.51927
685,21.5611
686,21.61677
687,21.66357
688,21.7009
689,21.74073
690,21.7979
691,21.83273
692,21.8797
693,21.93153
694,21.98357
695,22.0149
696,22.06273
697,22.12617
698,22.19057
699,22.2495
700,22.2967
701,22.33867
702,22.3879
703,22.43353
704,22.48723
705,22.5456
706,22.5927
707,22.64307
708,22.7111
709,22.78003
710,22.78287
711,22.82547
712,22.87927
713,22.92807
714,22.96767
715,23.03863
716,23.10693
717,23.15893
718,23.20073
719,23.26077
720,23.32433
721,23.38197
722,23.42737
723,23.48207
724,23.53197
725,23.57703
726,23.63587
727,23.68967
728,23.73573
729,23.78257
730,23.8487
731,23.9191
732,23.97177
733,24.00637
734,24.04203
735,24.0729
736,24.13483
737,24.2065
738,24.24917
739,24.26477
740,24.29647
741,24.33587
742,24.36713
743,24.44607
744,24.5023
745,24.55907
746,24.6254
747,24.63973
748,24.6933
749,24.73677
750,24.75887
751,24.78873
752,24.8265
753,24.863
754,24.90293
755,24.9528
756,24.9907
757,25.0383
758,25.0805
759,25.11107
760,25.1598
761,25.1906
762,25.22033
763,25.26063
764,25.31367
765,25.35067
766,25.41287
767,25.46777
768,25.49493
769,25.52773
770,25.5659
771,25.5853
772,25.61227
773,25.6759
774,25.6771
775,25.71493
776,25.76823
777,25.81393
778,25.83473
779,25.8838
780,25.93463
781,25.96533
782,25.9684
783,25.96163
784,25.9881
785,26.04933
786,26.10933
787,26.13293
788,26.18207
789,26.22117
790,26.2106
791,26.21573
792,26.30303
793,26.30883
794,26.3623
795,26.4
796,26.43203
797,26.4938
798,26.53917
799,26.50873
800,26.5286
801,26.57887
802,26.58627
803,26.6116
804,26.67147
805,26.7003
806,26.70807
807,26.7178
