wavelength,reflectance
350,4.9888
351,4.9491
352,4.89728
353,4.83833
354,4.79243
355,4.746
356,4.68413
357,4.64285
358,4.6241
359,4.62463
360,4.6431
361,4.67418
362,4.69238
363,4.6916
364,4.67015
365,4.66103
366,4.64178
367,4.5872
368,4.56738
369,4.57048
370,4.58115
371,4.57888
372,4.566
373,4.5717
374,4.59128
375,4.62223
376,4.62238
377,4.61913
378,4.63205
379,4.64023
380,4.62955
381,4.57735
382,4.55865
383,4.55363
384,4.50375
385,4.44905
386,4.3968
387,4.35798
388,4.31665
389,4.2689
390,4.2556
391,4.25665
392,4.25748
393,4.28025
394,4.31505
395,4.3488
396,4.3781
397,4.40298
398,4.42713
399,4.43758
400,4.43213
401,4.41308
402,4.38458
403,4.35578
404,4.377
405,4.39088
406,4.376
407,4.36655
408,4.35408
409,4.334
410,4.31898
411,4.3155
412,4.3321
413,4.36293
414,4.39448
415,4.40328
416,4.40683
417,4.40783
418,4.40783
419,4.41008
420,4.41518
421,4.42175
422,4.43158
423,4.44393
424,4.44475
425,4.45023
426,4.4665
427,4.4857
428,4.50283
429,4.51313
430,4.5012
431,4.47955
432,4.4571
433,4.4494
434,4.45443
435,4.47048
436,4.4746
437,4.47615
438,4.48795
439,4.50273
440,4.51768
441,4.52588
442,4.54143
443,4.56038
444,4.5714
445,4.57785
446,4.5789
447,4.56683
448,4.5698
449,4.59073
450,4.61635
451,4.6265
452,4.61788
453,4.59645
454,4.5791
455,4.57368
456,4.57453
457,4.5651
458,4.54188
459,4.5473
460,4.55098
461,4.5444
462,4.56278
463,4.57213
464,4.56095
465,4.56183
466,4.56828
467,4.57678
468,4.594
469,4.60923
470,4.6137
471,4.58555
472,4.55985
473,4.56343
474,4.608
475,4.65015
476,4.65668
477,4.6536
478,4.6421
479,4.62428
480,4.61523
481,4.60793
482,4.59765
483,4.59228
484,4.59453
485,4.6066
486,4.60883
487,4.61028
488,4.61713
489,4.62638
490,4.63305
491,4.63358
492,4.6464
493,4.66518
494,4.68538
495,4.69468
496,4.7075
497,4.73407
498,4.74208
499,4.74548
500,4.75365
501,4.755
502,4.76268
503,4.77983
504,4.78343
505,4.78515
506,4.78868
507,4.78785
508,4.78805
509,4.7918
510,4.80065
511,4.8134
512,4.82633
513,4.82575
514,4.82555
515,4.83095
516,4.85473
517,4.85948
518,4.8467
519,4.86138
520,4.8782
521,4.89253
522,4.9017
523,4.90933
524,4.9198
525,4.9436
526,4.96015
527,4.96965
528,4.9723
529,4.98893
530,5.00778
531,5.01253
532,5.02445
533,5.04248
534,5.0659
535,5.06402
536,5.0579
537,5.06238
538,5.10268
539,5.14008
540,5.15935
541,5.17663
542,5.19363
543,5.20753
544,5.20008
545,5.20198
546,5.21298
547,5.22273
548,5.23255
549,5.2421
550,5.2509
551,5.25823
552,5.2688
553,5.28658
554,5.29683
555,5.30523
556,5.31603
557,5.3371
558,5.35283
559,5.3595
560,5.37918
561,5.3974
562,5.41255
563,5.4287
564,5.44923
565,5.46758
566,5.47143
567,5.48668
568,5.50575
569,5.52015
570,5.53048
571,5.54438
572,5.56448
573,5.5745
574,5.58568
575,5.5979
576,5.59568
577,5.60105
578,5.61273
579,5.6209
580,5.62845
581,5.63475
582,5.63923
583,5.6495
584,5.66028
585,5.66808
586,5.66978
587,5.67543
588,5.68383
589,5.68255
590,5.68778
591,5.69538
592,5.6951
593,5.69398
594,5.69605
595,5.704
596,5.70348
597,5.7103
598,5.7233
599,5.723
600,5.72683
601,5.73618
602,5.7499
603,5.76
604,5.76918
605,5.7788
606,5.78065
607,5.78125
608,5.78328
609,5.78813
610,5.7908
611,5.794
612,5.80183
613,5.8041
614,5.80725
615,5.81413
616,5.82015
617,5.82225
618,5.8217
619,5.82245
620,5.82675
621,5.83138
622,5.83308
623,5.83698
624,5.8391
625,5.8384
626,5.83528
627,5.8372
628,5.83845
629,5.83378
630,5.83625
631,5.83593
632,5.83105
633,5.82595
634,5.82343
635,5.82583
636,5.8364
637,5.84023
638,5.84033
639,5.83973
640,5.8463
641,5.85198
642,5.85245
643,5.84285
644,5.84155
645,5.84485
646,5.84863
647,5.8469
648,5.84428
649,5.84573
650,5.85478
651,5.85858
652,5.86425
653,5.87163
654,5.87325
655,5.8803
656,5.88763
657,5.89013
658,5.8983
659,5.90145
660,5.90155
661,5.90573
662,5.91185
663,5.91555
664,5.91613
665,5.92465
666,5.9284
667,5.93105
668,5.93663
669,5.929
670,5.92875
671,5.9378
672,5.94213
673,5.93888
674,5.93878
675,5.94598
676,5.9457
677,5.94598
678,5.94913
679,5.9559
680,5.9564
681,5.9543
682,5.9528
683,5.95563
684,5.95488
685,5.95868
686,5.96743
687,5.96813
688,5.97625
689,5.98045
690,5.98285
691,5.97988
692,5.98818
693,5.99393
694,5.98363
695,5.99365
696,6.00468
697,6.01365
698,6.01588
699,6.01703
700,6.0176
701,6.01933
702,6.02443
703,6.03093
704,6.03715
705,6.04215
706,6.04558
707,6.04588
708,6.05355
709,6.0655
710,6.0592
711,6.05563
712,6.06225
713,6.07483
714,6.0731
715,6.08068
716,6.08603
717,6.08695
718,6.09295
719,6.09538
720,6.10173
721,6.11115
722,6.1107
723,6.12253
724,6.12853
725,6.12488
726,6.1238
727,6.13558
728,6.14703
729,6.15213
730,6.15315
731,6.16428
732,6.16633
733,6.16065
734,6.16448
735,6.15205
736,6.15833
737,6.1696
738,6.1603
739,6.15768
740,6.16225
741,6.1686
742,6.17073
743,6.1845
744,6.18848
745,6.19505
746,6.20848
747,6.1998
748,6.20028
749,6.20103
750,6.20013
751,6.20298
752,6.198
753,6.20193
754,6.2075
755,6.2026
756,6.21018
757,6.20378
758,6.20013
759,6.21075
760,6.22078
761,6.21478
762,6.2167
763,6.22013
764,6.20985
765,6.2182
766,6.22255
767,6.22845
768,6.2356
769,6.21928
770,6.22328
771,6.22325
772,6.22605
773,6.24333
774,6.2325
775,6.24073
776,6.24923
777,6.24735
778,6.23583
779,6.23758
780,6.25215
781,6.2615
782,6.25605
783,6.25093
784,6.25285
785,6.2566
786,6.26103
787,6.26458
788,6.2588
789,6.2509
790,6.24703
791,6.25195
792,6.2663
793,6.27498
794,6.27945
795,6.27803
796,6.27895
797,6.28975
798,6.29383
799,6.28495
800,6.28088
801,6.2817
802,6.27963
803,6.27845
804,6.28665
805,6.28933
806,6.2837
807,6.27538
808,6.27098
809,6.26855
810,6.26805
811,6.2694
812,6.26955
813,6.26163
814,6.26073
815,6.26173
816,6.26555
817,6.26603
818,6.2576
819,6.26318
820,6.25898
821,6.25675
822,6.25733
823,6.25793
824,6.25885
825,6.26195
826,6.25148
827,6.25013
828,6.2499
829,6.24245
830,6.24925
831,6.24428
832,6.23588
833,6.23073
834,6.22963
835,6.22843
836,6.22408
837,6.2352
838,6.23813
839,6.23
840,6.2195
841,6.2165
842,6.22633
843,6.21328
844,6.21873
845,6.21703
846,6.20875
847,6.2071
848,6.21118
849,6.19928
850,6.20345
851,6.198
852,6.1919
853,6.1951
854,6.20318
855,6.20005
856,6.18625
857,6.19565
858,6.20348
859,6.21293
860,6.21095
861,6.18363
862,6.18938
863,6.18778
864,6.17845
865,6.1798
866,6.17843
867,6.17035
868,6.16648
869,6.16788
870,6.17895
871,6.1622
872,6.16688
873,6.1672
874,6.16685
875,6.17125
876,6.16743
877,6.1587
878,6.15663
879,6.16663
880,6.165
881,6.1546
882,6.17143
883,6.18035
884,6.1527
885,6.1598
886,6.14983
887,6.15363
888,6.15315
889,6.16953
890,6.18295
891,6.16533
892,6.149
893,6.16803
894,6.17365
895,6.17088
896,6.1764
897,6.18228
898,6.14888
899,6.16548
900,6.17838
901,6.17233
902,6.16538
903,6.16105
904,6.14793
905,6.13363
906,6.1466
907,6.1689
908,6.16648
909,6.12645
910,6.1444
911,6.17738
912,6.16775
913,6.15875
914,6.14623
915,6.14065
916,6.15795
917,6.15458
918,6.14638
919,6.14625
920,6.16348
921,6.15733
922,6.14503
923,6.1238
924,6.12005
925,6.14098
926,6.1412
927,6.13785
928,6.14323
929,6.16388
930,6.1749
931,6.19058
932,6.21015
933,6.20713
934,6.2202
935,6.24448
936,6.21575
937,6.2379
938,6.24875
939,6.2356
940,6.1924
941,6.19353
942,6.25208
943,6.20525
944,6.24265
945,6.23613
946,6.2488
947,6.22413
948,6.24568
949,6.2431
950,6.20203
951,6.24218
952,6.258
953,6.23775
954,6.2396
955,6.29335
956,6.2732
957,6.32285
958,6.31373
959,6.2608
960,6.26968
961,6.24195
962,6.2615
963,6.24163
964,6.26715
965,6.26605
966,6.29923
967,6.29708
968,6.3422
969,6.24778
970,6.33973
971,6.24755
972,6.26543
973,6.2606
974,6.20278
975,6.23275
976,6.23148
977,6.27758
978,6.24643
979,6.25055
980,6.27625
981,6.226
982,6.23418
983,6.21055
984,6.2622
985,6.16508
986,6.1528
987,6.12593
988,6.07283
989,6.06428
990,6.05168
991,6.06158
992,6.04845
993,6.04313
994,6.03158
995,6.03343
996,6.02673
