wavelength,reflectance
350,14.12423
351,13.75983
352,13.42887
353,13.16673
354,12.9418
355,12.76777
356,12.65907
357,12.59007
358,12.5538
359,12.53957
360,12.52083
361,12.4888
362,12.4292
363,12.3275
364,12.1776
365,11.96963
366,11.7269
367,11.46527
368,11.27577
369,11.13883
370,11.0247
371,10.9375
372,10.89063
373,10.9387
374,11.01757
375,11.1047
376,11.1549
377,11.1752
378,11.17053
379,11.0948
380,10.97273
381,10.83907
382,10.68657
383,10.52857
384,10.39567
385,10.27013
386,10.15223
387,10.05257
388,9.98687
389,9.96183
390,9.9876
391,10.04737
392,10.12563
393,10.26027
394,10.4113
395,10.52837
396,10.60497
397,10.63547
398,10.6189
399,10.53907
400,10.39963
401,10.22933
402,10.07553
403,9.95603
404,9.9009
405,9.8825
406,9.88503
407,9.86873
408,9.86007
409,9.87677
410,9.90203
411,9.94307
412,10.01117
413,10.0553
414,10.0834
415,10.10863
416,10.1222
417,10.1278
418,10.13137
419,10.1532
420,10.19287
421,10.23393
422,10.25557
423,10.25043
424,10.23763
425,10.21923
426,10.20073
427,10.23393
428,10.28573
429,10.33153
430,10.34797
431,10.35477
432,10.36567
433,10.40047
434,10.45467
435,10.52367
436,10.577
437,10.6186
438,10.65413
439,10.69233
440,10.73403
441,10.781
442,10.8173
443,10.84287
444,10.85837
445,10.8908
446,10.93853
447,10.97617
448,10.98453
449,10.96293
450,10.92493
451,10.91367
452,10.9327
453,10.9439
454,10.95177
455,10.95687
456,10.9675
457,10.97057
458,10.9638
459,10.9813
460,10.9947
461,10.9949
462,11.0044
463,11.0221
464,11.04687
465,11.05747
466,11.06937
467,11.09313
468,11.0929
469,11.08353
470,11.07623
471,11.13743
472,11.1913
473,11.18217
474,11.18137
475,11.16567
476,11.12043
477,11.09107
478,11.08757
479,11.1193
480,11.14303
481,11.1625
482,11.17893
483,11.20293
484,11.23187
485,11.2642
486,11.3021
487,11.3403
488,11.3749
489,11.41337
490,11.45977
491,11.51703
492,11.55393
493,11.591
494,11.64253
495,11.67893
496,11.71703
497,11.76847
498,11.79783
499,11.83307
500,11.89297
501,11.93097
502,11.97173
503,12.02357
504,12.0738
505,12.12277
506,12.1695
507,12.20777
508,12.24703
509,12.2926
510,12.3577
511,12.4208
512,12.4734
513,12.50803
514,12.5519
515,12.6079
516,12.6608
517,12.7104
518,12.76203
519,12.84323
520,12.91927
521,12.9864
