Unnamed: 0,Unnamed: 1
350,28.8492
351,28.58672
352,28.35486
353,28.1548
354,28.01758
355,27.93406
356,27.90108
357,27.88786
358,27.89816
359,27.94878
360,27.98956
361,28.01342
362,28.04366
363,28.00736
364,27.8801
365,27.7356
366,27.58588
367,27.45252
368,27.28446
369,27.10514
370,26.95278
371,26.81246
372,26.69658
373,26.65612
374,26.66406
375,26.71052
376,26.74382
377,26.7492
378,26.71188
379,26.6892
380,26.65512
381,26.57834
382,26.4634
383,26.32692
384,26.2084
385,26.09398
386,25.97582
387,25.80462
388,25.65834
389,25.56866
390,25.52086
391,25.50212
392,25.49908
393,25.54826
394,25.64316
395,25.7755
396,25.91602
397,26.04258
398,26.11742
399,26.12852
400,26.08034
401,26.027
402,25.88776
403,25.67004
404,25.49154
405,25.34486
406,25.23048
407,25.11174
408,25.01808
409,24.9687
410,24.9511
411,24.95058
412,24.9449
413,24.96858
414,24.99502
415,24.97586
416,24.95086
417,24.93462
418,24.94876
419,24.9872
420,25.04322
421,25.08828
422,25.1321
423,25.17046
424,25.14818
425,25.10856
426,25.06908
427,25.02312
428,24.96962
429,24.90796
430,24.84318
431,24.77632
432,24.70822
433,24.64976
434,24.5962
435,24.53908
436,24.51884
437,24.53084
438,24.56846
439,24.61638
440,24.6768
441,24.76266
442,24.81944
443,24.84696
444,24.85886
445,24.85336
446,24.841
447,24.86652
448,24.90862
449,24.9601
450,25.01932
451,25.0266
452,24.96972
453,24.83708
454,24.72766
455,24.68246
456,24.64162
457,24.5886
458,24.52274
459,24.53918
460,24.55654
461,24.54574
462,24.54994
463,24.5576
464,24.56564
465,24.58194
466,24.60666
467,24.63934
468,24.63046
469,24.61792
470,24.62754
471,24.53632
472,24.44328
473,24.42308
474,24.58168
475,24.75878
476,24.83272
477,24.7853
478,24.67204
479,24.53616
480,24.43656
481,24.35998
482,24.29904
483,24.25658
484,24.24354
485,24.26752
486,24.2736
487,24.27132
488,24.266
489,24.2747
490,24.29386
491,24.32124
492,24.34622
493,24.37136
494,24.3982
495,24.43116
496,24.46586
497,24.49922
498,24.53762
499,24.57242
500,24.59714
501,24.62354
502,24.6328
503,24.62096
504,24.6309
505,24.63334
506,24.61854
507,24.6019
508,24.59646
509,24.6048
510,24.58236
511,24.5788
512,24.59808
513,24.59316
514,24.59586
515,24.61138
516,24.63608
517,24.65324
518,24.6626
519,24.68094
520,24.70726
521,24.74476
