Unnamed: 0,Unnamed: 1
350,6.6067
351,6.51743
352,6.44197
353,6.40067
354,6.3435
355,6.29097
356,6.26173
357,6.2294
358,6.20163
359,6.20327
360,6.1888
361,6.1569
362,6.14897
363,6.121
364,6.05877
365,6.0114
366,5.94983
367,5.84097
368,5.7933
369,5.7703
370,5.70677
371,5.65567
372,5.62433
373,5.60743
374,5.60073
375,5.60253
376,5.61037
377,5.61107
378,5.59427
379,5.5685
380,5.53543
381,5.4971
382,5.4689
383,5.43527
384,5.35387
385,5.28373
386,5.233
387,5.19283
388,5.1675
389,5.15687
390,5.14003
391,5.1516
392,5.21663
393,5.26733
394,5.31217
395,5.3649
396,5.37633
397,5.35917
398,5.35553
399,5.32963
400,5.27493
401,5.18213
402,5.11693
403,5.08467
404,5.02267
405,4.98277
406,4.9812
407,4.9661
408,4.95593
409,4.9618
410,4.96643
411,4.972
412,4.98113
413,4.99553
414,5.0026
415,4.9769
416,4.9558
417,4.93707
418,4.90433
419,4.88037
420,4.87017
421,4.87627
422,4.89463
423,4.92253
424,4.93903
425,4.95383
426,4.969
427,4.96373
428,4.9471
429,4.92543
430,4.90187
431,4.8883
432,4.89393
433,4.89457
434,4.8879
435,4.87007
436,4.8548
437,4.844
438,4.8397
439,4.83977
440,4.8409
441,4.83447
442,4.83573
443,4.843
444,4.8482
445,4.85877
446,4.87283
447,4.8804
448,4.87203
449,4.8455
450,4.79687
451,4.76863
452,4.7675
453,4.78027
454,4.7845
455,4.77183
456,4.77077
457,4.7714
458,4.77143
459,4.7819
460,4.78177
461,4.76457
462,4.75753
463,4.75203
464,4.7465
465,4.76267
466,4.77537
467,4.7663
468,4.76657
469,4.77807
470,4.80323
471,4.8253
472,4.8324
473,4.81423
474,4.75267
475,4.6951
476,4.67813
477,4.6879
478,4.70287
479,4.706
480,4.71523
481,4.72157
482,4.71883
483,4.7251
484,4.72693
485,4.71503
486,4.71137
487,4.71693
488,4.73313
489,4.72757
490,4.72353
491,4.73753
492,4.74377
493,4.74897
494,4.75733
495,4.76127
496,4.76373
497,4.76673
498,4.77547
499,4.77793
500,4.7667
501,4.7831
502,4.7921
503,4.7822
504,4.78027
505,4.78227
506,4.7879
507,4.80193
508,4.8062
509,4.79673
510,4.81493
511,4.8242
512,4.81833
513,4.81623
514,4.82097
515,4.8312
516,4.83673
517,4.83553
518,4.8334
519,4.86203
520,4.8729
521,4.87077
522,4.8837
523,4.8875
524,4.88953
525,4.91383
526,4.92583
527,4.92827
528,4.92557
529,4.94127
530,4.9607
531,4.96347
532,4.97273
533,4.9875
534,5.0075
535,5.02727
536,5.0409
537,5.04543
538,5.0445
539,5.04213
540,5.04187
541,5.0503
542,5.06583
543,5.08523
544,5.0962
545,5.10633
546,5.1176
547,5.1325
548,5.1412
549,5.14943
550,5.16897
551,5.18477
552,5.19927
553,5.21513
