wavelength,reflectance
350,16.2071
351,15.71496
352,15.25796
353,14.87954
354,14.56994
355,14.3429
356,14.21472
357,14.17034
358,14.17774
359,14.16382
360,14.15604
361,14.13982
362,14.0216
363,13.81182
364,13.51794
365,13.18862
366,12.8271
367,12.43274
368,12.12282
369,11.88406
370,11.6959
371,11.5721
372,11.51922
373,11.54448
374,11.63102
375,11.76394
376,11.78614
377,11.75264
378,11.70036
379,11.58262
380,11.41726
381,11.231
382,11.01304
383,10.77708
384,10.54996
385,10.36176
386,10.21412
387,10.07198
388,9.98256
389,9.96256
390,10.00356
391,10.10114
392,10.24714
393,10.4709
394,10.70704
395,10.87302
396,10.96574
397,10.9795
398,10.916
399,10.77408
400,10.5517
401,10.23352
402,9.95974
403,9.7674
404,9.68318
405,9.64728
406,9.6295
407,9.6171
408,9.61622
409,9.62904
410,9.67374
411,9.73946
412,9.81208
413,9.8856
414,9.9437
415,9.95492
416,9.94828
417,9.93632
418,9.93834
419,9.94922
420,9.97006
421,10.00544
422,10.0474
423,10.09044
424,10.10518
425,10.11734
426,10.13668
427,10.152
428,10.16528
429,10.17788
430,10.19592
431,10.22682
432,10.2763
433,10.32682
434,10.37696
435,10.42426
436,10.4751
437,10.52218
438,10.55586
439,10.58418
440,10.61094
441,10.642
442,10.68812
443,10.74606
444,10.80474
445,10.87708
446,10.95506
447,10.99982
448,11.00954
449,10.98804
450,10.95262
451,10.93148
452,10.93108
453,10.94574
454,10.97772
455,11.02418
456,11.05828
457,11.07898
458,11.08904
459,11.1327
460,11.17248
461,11.196
462,11.23218
463,11.26668
464,11.29426
465,11.31072
466,11.3357
467,11.38366
468,11.39126
469,11.42008
470,11.51488
471,11.62264
472,11.7042
473,11.7246
474,11.58128
475,11.42436
476,11.3678
477,11.41714
478,11.49998
479,11.56062
480,11.62386
481,11.6749
482,11.70328
483,11.74338
484,11.79312
485,11.85214
486,11.90316
487,11.96112
488,12.03636
489,12.08728
490,12.13704
491,12.20174
492,12.25852
493,12.31406
494,12.37266
495,12.42114
496,12.46876
497,12.52212
498,12.56782
499,12.61922
500,12.68488
501,12.72804
502,12.77824
503,12.84464
504,12.89854
505,12.95394
506,13.01492
507,13.06968
508,13.12604
509,13.18588
510,13.23682
511,13.2962
512,13.36268
513,13.40734
514,13.45734
515,13.5166
516,13.57684
517,13.633
518,13.68836
519,13.76318
520,13.84718
521,13.93044
522,13.99422
523,14.05914
524,14.1334
525,14.2333
526,14.32598
527,14.40572
528,14.46548
529,14.53788
530,14.62204
531,14.7169
532,14.81122
533,14.9073
534,15.00706
535,15.127
536,15.22648
537,15.28448
538,15.31532
539,15.3424
540,15.3841
541,15.4728
542,15.57974
543,15.69766
544,15.82566
545,15.94426
546,16.05342
547,16.15828
548,16.27802
549,16.4042
550,16.51732
551,16.64014
552,16.75968
553,16.86344
554,16.98594
555,17.11284
556,17.23452
557,17.35304
558,17.4805
559,17.61838
560,17.73954
561,17.8589
562,17.98106
563,18.10982
564,18.24212
565,18.37418
566,18.5001
567,18.62522
568,18.75034
569,18.87622
570,19.01118
571,19.13228
572,19.23172
573,19.35208
574,19.47648
575,19.59792
576,19.70738
577,19.81546
578,19.92186
579,20.02214
580,20.11754
581,20.20636
582,20.2873
583,20.36908
584,20.45454
585,20.54494
586,20.6387
587,20.72326
588,20.80032
589,20.8861
590,20.9652
591,21.0452
592,21.14208
593,21.20704
594,21.2707
595,21.35466
596,21.42954
597,21.50844
598,21.5894
599,21.65678
600,21.71256
601,21.75608
602,21.7865
603,21.83972
604,21.90004
605,21.9566
606,22.01632
607,22.06314
608,22.1025
609,22.16854
610,22.2108
611,22.2429
612,22.28504
613,22.32172
614,22.35892
615,22.39898
616,22.4348
617,22.47072
618,22.506
619,22.53632
620,22.57704
621,22.62122
622,22.66134
623,22.70602
624,22.74888
625,22.79044
626,22.8383
627,22.8939
628,22.94518
629,22.98266
630,23.04518
631,23.11188
632,23.16816
633,23.19222
634,23.2048
635,23.21318
636,23.2258
637,23.2485
638,23.27828
639,23.31298
640,23.35276
641,23.38444
642,23.40958
643,23.43508
644,23.47022
645,23.5047
646,23.5336
647,23.55688
648,23.5827
649,23.6161
650,23.6594
651,23.67994
652,23.71302
653,23.76438
654,23.81752
655,23.85888
656,23.89186
657,23.92104
658,23.94336
659,23.97962
660,24.0229
661,24.0544
662,24.07064
663,24.09366
664,24.13344
665,24.17034
666,24.21074
667,24.24152
668,24.2517
669,24.2731
670,24.30872
671,24.35566
672,24.4012
673,24.4391
674,24.47266
675,24.50668
676,24.5562
677,24.6113
678,24.65908
679,24.6896
680,24.72958
681,24.76828
682,24.80124
683,24.82544
684,24.8365
685,24.84344
686,24.85294
687,24.86856
688,24.90608
689,24.95188
690,24.98984
691,25.03586
692,25.06224
693,25.0901
694,25.11896
695,25.17164
696,25.2149
697,25.25332
698,25.30012
699,25.3537
700,25.38826
701,25.41306
702,25.45272
703,25.48142
704,25.5178
705,25.56238
706,25.60218
707,25.62608
708,25.64992
709,25.6785
710,25.7032
711,25.73194
712,25.7613
713,25.78852
714,25.80948
715,25.84176
716,25.87842
717,25.91664
718,25.96046
719,25.98966
720,26.01954
721,26.0515
722,26.06748
723,26.09946
724,26.1273
725,26.14626
726,26.1702
727,26.19112
728,26.23104
729,26.28376
730,26.31544
731,26.3467
732,26.36986
733,26.39292
734,26.43704
735,26.4629
736,26.49654
737,26.5222
738,26.52034
739,26.56278
740,26.5846
741,26.58404
742,26.57898
743,26.59874
744,26.5911
745,26.59048
746,26.62022
747,26.64712
748,26.66716
749,26.6899
750,26.71588
751,26.73616
752,26.73014
753,26.7441
754,26.77072
755,26.78806
756,26.82644
757,26.85208
758,26.86618
759,26.88242
760,26.93414
761,26.9496
762,26.9764
763,26.99868
764,26.98352
765,27.00916
766,27.02392
767,27.02912
768,27.03124
769,27.03182
770,27.04174
771,27.03446
772,27.02586
773,27.04002
774,27.03896
775,27.02954
776,27.03088
777,27.0439
778,27.05224
779,27.06954
780,27.0787
781,27.06968
782,27.0503
783,27.06798
784,27.07718
785,27.06706
786,27.06446
787,27.10034
788,27.13266
789,27.17502
790,27.18224
791,27.15742
792,27.12634
793,27.09972
794,27.1024
795,27.11318
796,27.11786
797,27.1159
798,27.1355
799,27.16064
800,27.1572
801,27.14808
802,27.1657
803,27.15436
804,27.14728
805,27.13748
806,27.11762
807,27.0947
808,27.10476
809,27.09622
810,27.09424
811,27.09
812,27.08424
813,27.10422
814,27.10788
815,27.0899
816,27.08532
817,27.10522
818,27.12132
819,27.09828
820,27.0964
821,27.10624
822,27.10322
823,27.08216
824,27.08384
825,27.07224
826,27.079
827,27.0794
828,27.0957
829,27.13194
830,27.11972
831,27.10882
832,27.12242
833,27.14336
834,27.13578
835,27.08942
836,27.10252
837,27.105
838,27.10216
839,27.11098
840,27.11174
841,27.09786
842,27.11432
843,27.09366
844,27.1316
845,27.12638
846,27.1014
847,27.10356
848,27.08634
849,27.0916
850,27.10526
851,27.1284
852,27.12434
853,27.08524
854,27.04218
855,27.01616
856,27.0064
857,27.01572
858,27.023
859,27.03152
860,27.03712
861,27.02292
862,26.99852
863,27.04458
864,27.05938
865,27.06686
866,27.07296
867,27.07282
868,27.07734
869,27.10786
870,27.10134
871,27.0912
872,27.13172
873,27.15016
874,27.15958
875,27.1633
876,27.14758
877,27.21286
878,27.16598
879,27.14762
880,27.15034
881,27.16156
882,27.17392
883,27.2164
884,27.25814
885,27.20024
886,27.15936
887,27.1954
888,27.19748
889,27.18582
890,27.15786
891,27.1472
892,27.15002
893,27.1239
894,27.0918
895,27.14124
896,27.11356
897,27.11274
898,27.15686
899,27.16942
900,27.18136
901,27.1844
902,27.19452
903,27.2174
904,27.21938
905,27.19826
906,27.20582
907,27.15002
908,27.19764
909,27.1933
910,27.1733
911,27.22638
912,27.26454
913,27.2923
914,27.34178
915,27.38266
916,27.40042
917,27.42494
918,27.43074
919,27.433
920,27.45676
921,27.42916
922,27.40042
923,27.34816
924,27.39722
925,27.43602
926,27.45434
927,27.45058
928,27.46254
929,27.46876
930,27.47456
931,27.47016
932,27.47778
933,27.49914
934,27.4949
935,27.51598
936,27.55764
937,27.49298
938,27.4561
939,27.53874
940,27.541
941,27.52032
942,27.52708
943,27.59234
944,27.52324
945,27.55822
946,27.5577
947,27.53162
948,27.60454
949,27.55494
950,27.5663
951,27.61258
952,27.70736
953,27.68934
954,27.65416
955,27.67594
956,27.64772
957,27.64414
958,27.77356
959,27.7573
960,27.76416
961,27.79478
962,27.77142
963,27.77186
964,27.77454
965,27.86192
966,27.8081
967,27.9531
968,27.9735
969,27.95868
970,27.88304
971,27.89602
972,27.93336
973,27.96172
974,27.9622
975,27.96476
976,27.97664
977,28.07654
978,28.14988
