wavelength,reflectance
350,8.42303
351,8.19237
352,7.9662
353,7.7588
354,7.61533
355,7.5111
356,7.42207
357,7.3938
358,7.42577
359,7.52093
360,7.56117
361,7.53453
362,7.5037
363,7.41433
364,7.2543
365,7.1243
366,6.9875
367,6.81063
368,6.65623
369,6.52973
370,6.44677
371,6.3552
372,6.26717
373,6.2796
374,6.2969
375,6.29247
376,6.2959
377,6.3019
378,6.3084
379,6.27787
380,6.21347
381,6.11887
382,6.02367
383,5.92207
384,5.7926
385,5.67243
386,5.57073
387,5.5091
388,5.45223
389,5.3886
390,5.3846
391,5.40903
392,5.43873
393,5.513
394,5.61013
395,5.7038
396,5.76673
397,5.79843
398,5.8117
399,5.7713
400,5.6741
401,5.53427
402,5.40177
403,5.28883
404,5.1896
405,5.10777
406,5.0442
407,5.00097
408,4.9835
409,4.99473
410,5.01327
411,5.0369
412,5.0631
413,5.07343
414,5.074
415,5.0725
416,5.07773
417,5.08843
418,5.1002
419,5.11017
420,5.11697
421,5.12053
422,5.11103
423,5.08663
424,5.06797
425,5.05717
426,5.05463
427,5.03817
428,5.0266
429,5.03307
430,5.03097
431,5.0292
432,5.03357
433,5.0345
434,5.03953
435,5.05903
436,5.07957
437,5.10383
438,5.1378
439,5.1527
440,5.1529
441,5.152
442,5.15547
443,5.16743
444,5.19777
445,5.22093
446,5.2322
447,5.2315
448,5.22727
449,5.2236
450,5.23027
451,5.23583
452,5.23413
453,5.20003
454,5.1638
455,5.13967
456,5.13827
457,5.1278
458,5.10133
459,5.12997
460,5.15513
461,5.15627
462,5.16827
463,5.1816
464,5.19303
465,5.1946
466,5.19873
467,5.21493
468,5.237
469,5.24903
470,5.23883
471,5.23663
472,5.24027
473,5.24953
474,5.28327
475,5.3065
476,5.2931
477,5.2808
478,5.26023
479,5.22647
480,5.22157
481,5.2254
482,5.2241
483,5.22437
484,5.24173
485,5.28723
486,5.2969
487,5.29817
488,5.30973
489,5.3231
490,5.3387
491,5.35693
492,5.39203
493,5.42187
494,5.4303
495,5.4627
496,5.49803
497,5.52173
498,5.54433
499,5.5635
500,5.5782
501,5.60687
502,5.62187
503,5.6167
504,5.64253
505,5.6699
506,5.688
507,5.7016
508,5.72337
509,5.75627
510,5.7696
511,5.78243
512,5.8003
513,5.8229
514,5.85013
515,5.8808
516,5.91073
517,5.93307
518,5.9513
519,5.98863
520,6.02623
521,6.06463
522,6.11263
523,6.15483
524,6.19193
525,6.2286
526,6.26893
527,6.31153
528,6.3546
529,6.39577
530,6.4441
531,6.51273
532,6.56377
533,6.60053
534,6.62507
535,6.67947
536,6.73717
537,6.78663
538,6.86197
539,6.94017
540,7.01083
541,7.0706
542,7.12773
543,7.18223
544,7.22193
545,7.28107
546,7.35327
547,7.41087
548,7.48543
549,7.56693
550,7.6313
551,7.7068
552,7.7876
553,7.8668
554,7.94097
555,8.02377
556,8.12477
557,8.21257
558,8.30357
559,8.40383
560,8.5101
561,8.61353
562,8.71573
563,8.82997
564,8.93443
565,9.03013
566,9.12273
567,9.23577
568,9.3504
569,9.44773
570,9.55053
571,9.65377
572,9.75503
573,9.85917
574,9.951
575,10.03223
576,10.1288
577,10.2248
578,10.3156
579,10.3941
580,10.4836
581,10.57437
582,10.65587
583,10.74013
584,10.82593
585,10.9097
586,10.97277
587,11.0445
588,11.12313
589,11.17997
590,11.24717
591,11.31933
592,11.381
593,11.4393
594,11.49633
595,11.55403
596,11.62087
597,11.68307
598,11.73617
599,11.77907
600,11.83683
601,11.90343
602,11.96303
603,12.02257
604,12.07893
605,12.1295
606,12.17067
607,12.2157
608,12.26407
609,12.3016
610,12.32827
611,12.35833
612,12.41063
613,12.4582
614,12.50213
615,12.5424
616,12.57603
617,12.60697
618,12.6388
619,12.67923
620,12.71407
621,12.74617
622,12.77863
623,12.7983
624,12.8296
625,12.86957
626,12.8836
