wavelength,reflectance
350,6.68583
351,6.54743
352,6.4264
353,6.33217
354,6.26203
355,6.22417
356,6.23137
357,6.23337
358,6.23473
359,6.25283
360,6.28557
361,6.32577
362,6.3373
363,6.30167
364,6.21473
365,6.1429
366,6.07223
367,5.99193
368,5.9441
369,5.92027
370,5.90973
371,5.9023
372,5.89497
373,5.8785
374,5.8935
375,5.94947
376,5.9775
377,5.97903
378,5.95173
379,5.93547
380,5.91883
381,5.88587
382,5.8639
383,5.84717
384,5.81987
385,5.78073
386,5.73453
387,5.70997
388,5.71047
389,5.73623
390,5.75463
391,5.7801
392,5.8216
393,5.86373
394,5.90993
395,5.96737
396,5.99767
397,6.00203
398,5.99137
399,5.9672
400,5.93287
401,5.90327
402,5.8588
403,5.80157
404,5.7614
405,5.74173
406,5.74273
407,5.72533
408,5.71657
409,5.73493
410,5.75397
411,5.77743
412,5.81027
413,5.84583
414,5.87083
415,5.85813
416,5.84657
417,5.84203
418,5.84993
419,5.851
420,5.8489
421,5.87327
422,5.90757
423,5.94567
424,5.96483
425,5.99
426,6.0287
427,6.04093
428,6.0473
429,6.06173
430,6.054
431,6.04297
432,6.04197
433,6.0533
434,6.076
435,6.10937
436,6.12977
437,6.14323
438,6.15657
439,6.1869
440,6.23033
441,6.2778
442,6.3036
443,6.31197
444,6.31687
445,6.3276
446,6.34743
447,6.38443
448,6.4049
449,6.40213
450,6.37773
451,6.3765
452,6.39923
453,6.3867
454,6.37833
455,6.38617
456,6.38063
457,6.3694
458,6.35753
459,6.37217
460,6.38583
461,6.3876
462,6.38233
463,6.3839
464,6.39703
465,6.39767
466,6.40193
467,6.42107
468,6.44573
469,6.4633
470,6.4641
471,6.4821
472,6.49207
473,6.4762
474,6.47923
475,6.47887
476,6.45987
477,6.4653
478,6.4779
479,6.4862
480,6.4895
481,6.49893
482,6.5223
483,6.5203
484,6.52157
485,6.5465
486,6.573
487,6.59007
488,6.58887
489,6.60903
490,6.63407
491,6.6529
492,6.6816
493,6.71103
494,6.73467
495,6.7574
496,6.77353
497,6.7793
498,6.79843
499,6.82423
500,6.85203
501,6.8706
502,6.89
503,6.9131
504,6.92497
505,6.944
506,6.97573
507,6.996
508,7.01857
509,7.04713
510,7.0668
511,7.0819
512,7.09543
513,7.1143
514,7.13007
515,7.1446
516,7.1757
517,7.19997
518,7.21433
519,7.22733
520,7.2508
521,7.2822
522,7.31243
523,7.3385
524,7.36317
525,7.39493
526,7.4165
527,7.43343
528,7.45333
529,7.48277
530,7.51503
531,7.5411
532,7.56773
533,7.58743
534,7.59473
535,7.61703
536,7.64037
537,7.6584
538,7.683
539,7.7097
540,7.7339
541,7.735
542,7.7525
543,7.7859
544,7.79363
545,7.7989
546,7.8084
547,7.83013
548,7.8532
549,7.87207
550,7.87923
551,7.89233
552,7.9063
553,7.9156
554,7.92897
555,7.94483
556,7.96227
557,7.97963
558,7.99303
559,8.00297
560,8.0257
561,8.04183
562,8.05247
563,8.07637
564,8.09343
565,8.10533
566,8.11883
567,8.13327
568,8.14713
569,8.15907
570,8.16927
571,8.18407
572,8.2052
573,8.2161
574,8.2292
575,8.2458
576,8.25627
577,8.26147
578,8.26573
579,8.27843
580,8.29173
581,8.3001
582,8.2991
583,8.31043
584,8.32417
585,8.33403
586,8.33723
587,8.34317
588,8.35343
589,8.36493
590,8.37393
591,8.38103
592,8.38803
593,8.39217
594,8.39897
595,8.4129
596,8.43587
597,8.44997
598,8.45393
599,8.4618
600,8.47247
601,8.4853
602,8.49927
603,8.50857
604,8.51527
605,8.52107
606,8.53097
607,8.54433
608,8.56067
609,8.5791
610,8.58653
611,8.59193
612,8.6079
613,8.61633
614,8.62873
615,8.64813
616,8.65333
617,8.6556
618,8.66037
619,8.67623
620,8.69513
621,8.70907
622,8.71187
623,8.7264
624,8.73893
625,8.74797
626,8.76253
627,8.7705
628,8.77773
629,8.7902
630,8.79623
631,8.8037
632,8.81343
633,8.81933
634,8.83
635,8.845
636,8.8619
637,8.86713
638,8.8746
639,8.8916
640,8.91187
641,8.92427
642,8.9311
643,8.9399
644,8.94653
645,8.95627
646,8.969
647,8.97803
648,8.98717
649,8.99797
650,9.01143
651,9.02423
652,9.03393
653,9.04287
654,9.0608
655,9.0777
656,9.09543
657,9.1156
658,9.12217
659,9.1375
660,9.1551
661,9.15487
662,9.17363
663,9.18853
664,9.1918
665,9.2182
666,9.23743
667,9.24987
668,9.25907
669,9.26367
670,9.272
671,9.28393
672,9.2884
673,9.30933
674,9.32713
675,9.33287
676,9.34277
677,9.35853
678,9.37597
679,9.39027
680,9.39043
681,9.40103
682,9.41877
683,9.42877
684,9.43823
685,9.44913
686,9.46347
687,9.48173
688,9.49607
689,9.50917
690,9.53157
691,9.53277
692,9.54847
693,9.56683
